date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2021-02-01,224790.20116740582,132036.63248740585,0.0,0,8,0.14424570035351508,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,574,240,82,0,22,20,59,2,87,4443.505806418753
2021-02-02,224794.2489784863,132046.4943034863,0.0,0,8,0.14581689766955316,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,575,240,82,0,22,20,59,2,87,4443.505806418753
2021-02-03,224627.42653614585,132056.35685614584,0.0,0,8,0.14528234821204544,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,64,576,240,82,0,22,20,59,2,87,4443.505806418753
2021-02-04,227225.9141992086,0.11525580364263205,226.089843405,0,10,0.1499963598787392,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,1,65,576,242,82,0,22,20,59,2,87,4443.505806418753
2021-02-05,226019.15897218918,195.12744718921726,31.092225000000003,0,10,0.15243769668322416,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,577,242,82,1,22,20,59,2,87,4443.505806418753
2021-02-08,225992.01926853653,226.23656853653307,0.0,0,10,0.15343702982182106,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,578,242,82,1,22,20,59,0,87,4443.505806418753
2021-02-09,227201.6064661458,226.25346614583705,0.0,0,10,0.15143484474053093,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,579,242,82,1,22,20,59,0,87,4443.505806418753
2021-02-10,219084.68016501726,226.27036501722347,0.0,0,10,0.15340689259826482,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,580,242,82,1,22,20,59,0,87,4443.505806418753
2021-02-11,220242.59806515079,226.2872651507866,0.0,0,10,0.1556818721774123,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,581,242,82,1,22,20,59,0,87,4443.505806418753
2021-02-12,225952.3461665466,226.3041665466207,0.0,0,10,0.15516687741829194,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,582,242,82,1,22,20,59,0,87,4443.505806418753
2021-02-17,234132.32826920485,226.32106920482005,0.0,0,10,0.16807236186005933,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,583,242,82,1,22,20,59,0,87,4443.505806418753
2021-02-18,233031.5460731255,226.33797312547895,0.0,0,10,0.16457518626240142,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,584,242,82,1,22,20,59,0,87,4443.505806418753
2021-02-19,236427.8359783087,226.35487830869167,0.0,0,10,0.1610358744031015,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,65,585,242,82,1,22,20,59,0,87,4443.505806418753
2021-02-22,232780.82099796136,1.2969018770642455,33961.21457325,0,10,0.15001741273309555,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,1,66,585,244,83,1,22,20,59,0,87,4443.505806418753
2021-02-23,228862.02917642126,1.2969987426654435,33961.21457325,0,10,0.15679053501854087,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,66,586,244,83,1,22,20,59,0,87,4443.505806418753
2021-02-24,228341.41588057624,33965.04823198197,0.0,0,10,0.1543022752316967,1,7.469e-05,V3,15,15,10,0.15,0.2,0.2,0,66,587,244,83,1,22,20,59,0,87,4443.505806418753
