date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,is_rebalance_day,weight_before,weight_cap,value_sold_gross
2020-12-28,V1,M1RN34,rebalance_sell,,,1.0,53,1546.2185387025,0.3866512975,2020-12-29,1,,,
2020-12-28,V1,T2TD34,rebalance_sell,,,1.0,6388,27858.104130240543,6.96626759946,2020-12-29,1,,,
2020-12-28,V1,E2NP34,concentration_trim,,,,80,2941.319238312,0.735513688,2020-12-29,1,0.16436219112679187,0.2,2956.4284351917486
2021-01-06,V1,CEBR6,rebalance_sell,,,1.0,1027,30145.181819999998,7.53818,2021-01-08,1,,,
2021-01-06,V1,E2NP34,rebalance_sell,,,1.0,840,36333.195767265606,9.085570334400002,2021-01-07,1,,,
2021-01-06,V1,M1RN34,rebalance_sell,,,1.0,1,30.906967925850005,0.007728674150000001,2021-01-07,1,,,
2021-01-06,V1,T2TD34,rebalance_sell,,,1.0,3,11.813182271923502,0.0029540340765000007,2021-01-07,1,,,
2021-01-06,V1,CRPG5,concentration_trim,,,,81,3231.092025,0.807975,2021-01-08,1,0.16462711521986642,0.2,3254.414687281467
2021-01-06,V1,TPRY34,concentration_trim,,,,11,2007.224932284,0.501931716,2021-01-07,1,0.15914794791079193,0.2,2035.3369395314658
2021-01-13,V1,CEBR6,rebalance_sell,,,1.0,2,58.7853,0.0147,2021-01-15,1,,,
2021-01-13,V1,CRPG5,concentration_trim,,,,37,1570.2573375000002,0.3926625,2021-01-15,1,0.15700026796146224,0.2,1584.2270467078488
2021-01-13,V1,CRPG6,concentration_trim,,,,34,1441.2395999999999,0.3604,2021-01-15,1,0.15644090753180967,0.2,1457.6359460828535
2021-01-20,V1,CSNA3,rebalance_sell,,,1.0,936,30973.854600000002,7.7454,2021-01-22,1,,,
2021-01-20,V1,TPRY34,rebalance_sell,,,1.0,182,32509.4788119465,8.1294020535,2021-01-21,1,,,
