date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-08-28,110171.76886505936,0.032979565634425716,37115.68572888135,0,19,0.06098052963303832,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,1,5,36,24,14,1,0,0,8,0,8,4993.72912961773
2018-08-29,111299.62273454451,30982.85485524828,6140.4784965,0,19,0.0619420995616748,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,37,24,14,1,0,0,8,0,8,4993.72912961773
2018-08-30,111658.16491609966,37132.45938078614,0.0,0,19,0.06271869374229926,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,38,24,14,0,0,0,8,0,8,4993.72912961773
2018-08-31,111284.95044914262,37141.58765327571,0.0,0,19,0.061970072320350594,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,39,24,14,0,0,0,8,0,8,4993.72912961773
2018-09-03,111287.86943648651,37150.71816976851,0.0,0,19,0.06185755615016774,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,40,24,14,1,0,0,8,0,8,4993.72912961773
2018-09-04,112905.6333143769,37159.85093081618,0.0,0,19,0.06637970123361121,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,41,24,14,1,1,0,8,0,8,4993.72912961773
2018-09-05,112179.2332999584,37168.9859369705,0.0,0,19,0.06781088406117516,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,42,24,14,1,1,0,8,0,8,4993.72912961773
2018-09-06,111652.49540633985,37178.123188783386,0.0,0,19,0.06629144304444916,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,43,24,14,1,1,0,8,0,8,4993.72912961773
2018-09-10,111947.28541105596,37187.262686806884,0.0,0,19,0.07020979815200382,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,44,24,14,1,1,0,8,0,8,4993.72912961773
2018-09-11,113086.17628225457,37196.404431593175,0.0,0,19,0.07107314024120227,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,5,45,24,14,1,1,0,8,0,8,4993.72912961773
2018-09-12,113090.0305780665,0.21975256324672948,28633.252042599095,0,19,0.06008251018297823,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,1,6,45,33,18,1,1,0,8,0,8,4993.72912961773
2018-09-13,113758.74392677567,21814.55164541186,6824.281503,0,19,0.06150210762351114,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,46,33,18,0,1,0,8,0,8,4993.72912961773
2018-09-14,114585.80978450901,28645.873432764733,0.0,0,19,0.06187909739377317,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,47,33,18,0,1,0,8,0,8,4993.72912961773
2018-09-17,113058.7424343196,28652.915447830706,0.0,0,19,0.06117313863647365,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,48,33,18,1,1,0,8,0,8,4993.72912961773
2018-09-18,112538.38299061767,28659.959194035244,0.0,0,19,0.06147174716004893,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,49,33,18,1,1,0,8,0,8,4993.72912961773
2018-09-19,111541.923323262,28667.004671803912,0.0,0,19,0.06113199142387343,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,50,33,18,1,1,0,8,0,8,4993.72912961773
2018-09-20,110879.21420262025,28674.05188156238,0.0,0,19,0.06133139943229591,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,51,33,18,1,1,0,8,0,8,4993.72912961773
2018-09-21,110616.09575534987,28681.100823736422,0.0,0,19,0.06138226678165518,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,52,33,18,1,1,0,8,0,8,4993.72912961773
2018-09-24,110976.35420718764,28688.15149875192,0.0,0,19,0.06141150719617529,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,53,33,18,0,1,0,8,0,8,4993.72912961773
2018-09-25,113657.44370339952,28695.203907034855,0.0,0,19,0.06336817182461915,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,6,54,33,18,0,1,0,8,0,8,4993.72912961773
2018-09-26,112533.26190521257,2.4639976954682434,23369.648850004207,0,19,0.06009384592171638,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,1,7,54,41,21,0,1,0,8,0,8,4993.72912961773
2018-09-27,111833.46595068948,22829.32073532472,548.402865,0,19,0.0608570743483967,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,7,55,41,21,0,1,0,8,0,8,4993.72912961773
2018-09-28,111233.82120587869,23383.470546117383,0.0,0,19,0.061443877468256844,0,0.00024583,V4,20,10,10,0.15,0.2,0.06,0,7,56,41,21,1,1,0,8,0,8,4993.72912961773
2018-10-01,110797.51367177854,23389.22755656584,0.0,0,19,0.06221591161711984,0,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,7,57,41,21,1,1,0,8,0,8,4993.72912961773
2018-10-02,108113.91568514764,23394.985984390267,0.0,0,19,0.062467444243422106,0,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,7,58,41,21,1,1,0,8,0,8,4993.72912961773
2018-10-03,106265.98459348262,23400.745829939624,5641.696882085251,0,19,0.06279488234666258,0,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,7,59,41,21,1,1,0,9,1,9,4993.72912961773
2018-10-04,106229.59918596945,29049.592961420574,1576.0487933156562,0,18,0.06492825428524863,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,7,60,41,21,1,2,0,10,2,11,4993.72912961773
2018-10-05,105214.25249653285,30633.18178773625,0.0,0,18,0.06613785718459872,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,7,61,41,21,1,2,0,10,1,11,4993.72912961773
2018-10-08,102849.86009866421,30640.723677092392,0.0,0,18,0.06596729164782582,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,7,62,41,21,1,2,0,10,1,11,4993.72912961773
2018-10-09,103283.74570245131,30648.267423261696,12137.769839748082,0,17,0.07393012277070016,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,7,63,41,21,1,4,0,13,5,16,4993.72912961773
2018-10-10,101264.41104929193,0.0006434721619557294,33931.25198678642,0,19,0.06022895839517793,0,0.0002462,V4,20,10,10,0.15,0.2,0.06,1,8,63,52,25,1,4,0,13,3,16,4993.72912961773
2018-10-11,100334.19172217854,32523.493973066616,7612.60401309,0,18,0.061161638367427294,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,64,52,25,1,6,1,14,7,20,4993.72912961773
2018-10-15,102025.50877531312,34065.012975527745,11969.653436750401,0,18,0.062216701471974785,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,65,52,25,1,6,1,15,7,21,4993.72912961773
2018-10-16,103559.77571038745,46046.00014714885,0.0,0,18,0.0653307544178215,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,66,52,25,0,6,1,15,2,21,4993.72912961773
2018-10-17,102565.88860931515,46057.336672385085,0.0,0,18,0.06378155280181393,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,67,52,25,0,6,1,15,2,21,4993.72912961773
2018-10-18,101502.00376171812,46068.67598867383,0.0,0,18,0.06276830779081514,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,68,52,25,1,6,1,15,2,21,4993.72912961773
2018-10-19,102326.79402720396,46080.018096702246,0.0,0,18,0.06236431093798799,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,69,52,25,1,6,1,15,0,21,4993.72912961773
2018-10-22,103758.20262821282,46091.36299715766,0.0,0,18,0.06418663615313161,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,70,52,25,1,6,1,15,0,21,4993.72912961773
2018-10-23,103201.20132423853,46102.71069072757,0.0,0,18,0.06308511835579679,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,71,52,25,1,6,1,15,0,21,4993.72912961773
2018-10-24,101482.98150205446,46114.061178099626,0.0,0,18,0.06126603601879919,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,8,72,52,25,1,6,1,15,0,21,4993.72912961773
2018-10-25,101315.67774311485,0.08368572298128678,34051.29541594187,0,18,0.06020795730613904,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,1,9,72,65,27,1,6,1,16,1,22,4993.72912961773
2018-10-26,100431.65730915015,10292.83432873576,23769.87548751441,0,17,0.06550026332584141,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,73,65,27,1,6,2,17,3,24,4993.72912961773
2018-10-29,99464.92906811002,34070.396058110025,0.9997500000000001,0,17,0.06717905559882753,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,74,65,27,1,6,3,17,2,25,4993.72912961773
2018-10-30,99535.30198506644,34079.48418691645,3141.6016031999998,0,17,0.06498196992430295,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,75,65,27,0,8,4,17,4,28,4993.72912961773
2018-10-31,99528.0610570148,34088.17455476481,3141.3016782,0,17,0.06464990809289452,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,76,65,27,0,8,4,17,4,28,4993.72912961773
2018-11-01,100263.41726186337,37238.642130013366,0.0,0,17,0.0660001442272507,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,77,65,27,0,8,4,17,4,28,4993.72912961773
2018-11-05,100619.33287010579,37247.81028370578,0.0,0,17,0.069509504788994,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,78,65,27,0,8,4,17,4,28,4993.72912961773
2018-11-06,99277.31558499763,37256.98069459763,0.0,0,17,0.06611379408602647,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,79,65,27,0,8,4,17,4,28,4993.72912961773
2018-11-07,99105.03659724465,37266.153363244644,0.0,0,17,0.06948587313464005,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,80,65,27,1,8,4,17,4,28,4993.72912961773
2018-11-08,98345.51840185266,37275.32829020268,0.09997500000000001,0,17,0.07046015021940706,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,9,81,65,27,1,8,5,17,1,29,4993.72912961773
2018-11-09,98163.12967795032,1.0044654862025728,22222.64709246412,0,14,0.06030777563248136,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,1,10,81,75,29,1,8,6,18,2,30,4993.72912961773
2018-11-12,97661.22923035713,28.09955165712621,22195.5589227,0,14,0.06140448514993641,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,82,75,29,1,8,6,18,2,30,4993.72912961773
2018-11-13,96566.52522307349,22229.129939073515,0.0,0,14,0.06273058894898069,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,83,75,29,1,8,6,18,2,30,4993.72912961773
2018-11-14,96600.05466286451,22234.602750864517,0.0,0,14,0.06608104335218302,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,84,75,29,1,8,6,18,2,30,4993.72912961773
2018-11-16,98193.09931006178,22240.07691006178,0.0,0,14,0.0678255401529785,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,85,75,29,1,8,6,18,1,30,4993.72912961773
2018-11-19,97938.77782299704,22245.552416997038,0.0,0,14,0.0680016654081236,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,86,75,29,1,8,6,18,1,30,4993.72912961773
2018-11-21,97459.8563400021,22251.029272002103,0.0,0,14,0.0683358282077256,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,87,75,29,1,8,6,18,1,30,4993.72912961773
2018-11-22,98580.11605740886,22256.50747540887,0.0,0,14,0.06755926312890015,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,88,75,29,1,8,6,18,1,30,4993.72912961773
2018-11-23,97675.06836754932,22261.98702754932,0.0,0,14,0.06818526069455672,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,89,75,29,1,8,6,18,1,30,4993.72912961773
2018-11-26,98767.67250875551,22267.467928755505,2962.4991900000005,0,14,0.06743097038567561,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,10,90,75,29,1,8,7,18,2,31,4993.72912961773
2018-11-27,100993.58766585594,1.3081019809412695,27890.370163875006,0,16,0.060182038686549796,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,1,11,90,80,34,1,8,7,18,1,31,4993.72912961773
2018-11-28,99956.67362497747,8366.060523002452,19527.676959975004,0,16,0.06177276389934882,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,91,80,34,0,8,7,18,1,31,4993.72912961773
2018-11-29,101167.95380514578,27900.60492114577,0.0,0,16,0.06249275350746914,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,92,80,34,0,8,7,18,1,31,4993.72912961773
2018-11-30,101303.29112607737,27907.47405007736,0.0,0,16,0.06277525566356439,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,93,80,34,1,8,7,18,1,31,4993.72912961773
2018-12-03,102028.0283201885,27914.34487018849,0.0,0,16,0.06732267704364582,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,94,80,34,1,8,7,18,1,31,4993.72912961773
2018-12-04,101149.10632689552,27921.217381895534,0.0,0,16,0.06687019041117807,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,95,80,34,1,8,7,18,1,31,4993.72912961773
2018-12-05,101839.67435061495,27928.09158561496,0.0,0,16,0.06651042477493055,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,96,80,34,1,8,7,18,1,31,4993.72912961773
2018-12-06,101639.87407176333,27934.96748176334,0.0,0,16,0.06786135916628588,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,97,80,34,1,8,7,18,1,31,4993.72912961773
2018-12-07,101410.89557875735,27941.84507075735,0.0,0,16,0.07224785816342534,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,98,80,34,1,8,7,18,1,31,4993.72912961773
2018-12-10,100313.86104301378,27948.724353013775,0.0,0,16,0.07741263190607518,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,11,99,80,34,1,8,7,18,1,31,4993.72912961773
2018-12-11,100648.37396678198,0.15719625596585352,30192.951770526,0,17,0.06011374810681849,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,1,12,99,87,39,1,8,7,18,1,31,4993.72912961773
2018-12-12,101068.6019058186,257.3299378685983,29935.84236795,0,17,0.06285334792618993,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,100,87,39,1,8,7,18,1,31,4993.72912961773
2018-12-13,102274.2817148403,30200.605864840294,5516.02065,0,17,0.06360934431335163,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,101,87,39,0,8,7,19,2,32,4993.72912961773
2018-12-14,103671.91010400422,30208.04125400422,5516.02065,0,17,0.0663570835446032,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,102,87,39,0,8,7,19,2,32,4993.72912961773
2018-12-17,103107.48016804503,35732.85716804499,0.0,0,17,0.06797954899660408,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,103,87,39,0,8,7,19,2,32,4993.72912961773
2018-12-18,103597.75959747977,35741.65459747976,0.0,0,17,0.07053202529080325,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,104,87,39,1,8,7,19,2,32,4993.72912961773
2018-12-19,103384.54409284165,35750.454192841666,0.0,0,17,0.0699317297710132,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,105,87,39,1,8,7,19,1,32,4993.72912961773
2018-12-20,104365.00335466393,35759.255954663946,0.0,0,17,0.07213529208077743,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,106,87,39,1,8,8,19,1,32,4993.72912961773
2018-12-21,103408.77398348,35768.05988347999,0.0,0,17,0.07430858817867406,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,107,87,39,1,8,8,19,1,32,4993.72912961773
2018-12-26,102631.0692798233,35776.865979823306,0.0,0,17,0.0737334225698036,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,12,108,87,39,1,8,8,19,1,32,4993.72912961773
2018-12-27,104298.1081699756,1.0028962755950663,25278.983873700003,0,16,0.060743312713545286,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,1,13,108,94,44,1,8,8,19,1,32,4993.72912961773
2018-12-28,105995.61291688865,1.003143188658118,25278.983873700003,0,16,0.06190105250058491,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,109,94,44,1,8,8,19,1,32,4993.72912961773
2019-01-02,107613.17384969223,25286.21094969222,0.0,0,16,0.06278041765998264,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,110,94,44,0,8,8,19,0,32,4993.72912961773
2019-01-03,107812.12581482803,25292.436414828037,0.0,0,16,0.0620361239466454,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,111,94,44,0,8,8,19,0,32,4993.72912961773
2019-01-04,106777.49141267336,25298.66341267337,0.0,0,16,0.0633935599202192,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,112,94,44,1,8,8,19,0,32,4993.72912961773
2019-01-07,105715.50044360556,25304.891943605573,0.0,0,16,0.06511031940554318,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,113,94,44,1,8,8,19,0,32,4993.72912961773
2019-01-08,104943.03010282709,25311.12200800209,1367.6786948249999,0,16,0.06535091652375727,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,114,94,44,1,9,8,19,1,33,4993.72912961773
2019-01-09,105790.85320106547,25317.353606240464,1367.6786948249999,0,16,0.06672526959002639,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,115,94,44,1,9,8,19,0,33,4993.72912961773
2019-01-10,106171.203256018,26691.60215601799,0.0,0,16,0.06590371574792708,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,116,94,44,1,9,8,19,0,33,4993.72912961773
2019-01-11,106774.13842846881,26698.173628468805,0.0,0,16,0.06524195561331393,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,13,117,94,44,0,9,8,19,0,33,4993.72912961773
2019-01-14,107778.96779894244,0.04407514243317398,14103.578023800002,0,17,0.06056283645410872,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,1,14,117,99,50,0,9,8,19,0,33,4993.72912961773
2019-01-15,107968.59070979375,0.044085993733241034,14103.578023800002,0,17,0.06467158600567548,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,14,118,99,50,0,9,8,19,0,33,4993.72912961773
2019-01-16,109520.87062155714,14107.094421557169,0.0,0,17,0.07221226379151253,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,14,119,99,50,0,9,8,19,0,33,4993.72912961773
2019-01-17,111843.09068820374,14110.567588203758,0.0,0,17,0.07517227884410344,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,14,120,99,50,0,9,8,19,0,33,4993.72912961773
2019-01-18,111886.58740994397,14114.041609943975,0.0,0,17,0.07514305507590072,1,0.0002462,V4,20,10,10,0.15,0.2,0.06,0,14,121,99,50,0,9,8,19,0,33,4993.72912961773
