sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,became_instavel_3_rate,became_instavel_5_rate,log_ret_1_mean,log_ret_1_std,log_ret_3_mean,log_ret_3_std,log_ret_5_mean,log_ret_5_std
TOPN_10,SUBINDO,5,5722,0.5256903180706047,0.0907025515554002,0.14592799720377492,0.1904928346731912,-0.0005520122891645178,0.03923563322408117,0.00010779153460770268,0.06945344631953508,0.0011170581344270678,0.08732787647744751
TOPN_10,CAINDO,10,1545,0.47831715210355985,0.05501618122977346,0.11132686084142394,0.17022653721682848,0.0001168564830645271,0.03355322988217242,-0.0011537450766065719,0.06460259167490709,-0.005600488167990571,0.08892930551419316
TOPN_10,ESTAVEL,10,2373,0.6721449641803624,0.06826801517067003,0.13611462284028655,0.19005478297513695,0.0005741663450901854,0.03841214683412807,0.0010514144157995683,0.06833854225345971,0.0014901647382782692,0.08551453676288785
TOPN_10,SUBINDO,10,7018,0.554573952693075,0.08677685950413223,0.14106583072100312,0.1866628669136506,-0.00039321839748122293,0.03889854325509493,0.0006809722293538909,0.06850258159291163,0.0025578996409192836,0.08658634743974333
TOPN_30,CAINDO,1,8740,0.18947368421052632,0.0688787185354691,0.11819221967963386,0.15869565217391304,0.00021558969999788664,0.0298765353697102,0.0012115636993575629,0.05240338564330252,0.0020369169262234904,0.06840938740960816
TOPN_30,ESTAVEL,1,10599,0.43287102556844986,0.059156524200396264,0.1109538635720351,0.16161902066232664,-0.00011861601879084811,0.03335390420421406,0.00014902994639093292,0.057471705327445236,0.0006104889244297644,0.07573817038439745
TOPN_30,SUBINDO,1,13650,0.20600732600732602,0.0871062271062271,0.13684981684981684,0.17692307692307693,0.00015417929532319702,0.03220128721205286,-0.00021056525977625299,0.05495724515809629,0.0005714238304903517,0.0680101033122738
TOPN_30,CAINDO,2,8925,0.19865546218487395,0.06352941176470588,0.11182072829131652,0.15316526610644257,0.00026638332315865384,0.030109750305387338,0.001030417356918685,0.05142551881574881,0.0014988095496046,0.06798240016078937
TOPN_30,ESTAVEL,2,8102,0.4612441372500617,0.06233028881757591,0.11898296716860035,0.16884719822266106,6.508401243243105e-05,0.03356500338888346,0.0007409092798137006,0.06049539575756449,0.0011125459959955327,0.077565708473318
TOPN_30,SUBINDO,2,15950,0.22194357366771159,0.08426332288401255,0.13247648902821316,0.1741692789968652,6.843000758846333e-08,0.03216093576757687,-0.0003501780636632191,0.05422161392994826,0.0006277604439452824,0.06846149238986726
TOPN_30,CAINDO,3,8858,0.19959358771731767,0.06231655001128923,0.10973131632422668,0.1511627906976744,0.0005870457206380296,0.030670855502910804,0.0012871215713382877,0.05277201911962297,0.0014468110100154643,0.06877990205986481
TOPN_30,ESTAVEL,3,6786,0.4764220453875626,0.05820807544945476,0.11715296198054818,0.17020335985853227,0.00012500729879222624,0.03292165079426413,0.00025255076428307377,0.058451701582605556,0.00172221535637854,0.07748025676565846
TOPN_30,SUBINDO,3,17323,0.23338913583097615,0.08474282745482883,0.1331755469606881,0.1742192460890146,-0.0001736414142288956,0.03224031217591115,-0.00019484168491824266,0.05491701915848469,0.00045941523427015895,0.06883216711323248
TOPN_30,CAINDO,5,8460,0.19278959810874705,0.06004728132387707,0.1074468085106383,0.15307328605200946,0.000320940880222795,0.02922622891630414,0.0006341971843426104,0.052320844664195405,0.001330321293291813,0.07010898028352543
TOPN_30,ESTAVEL,5,5358,0.49794699514744306,0.06662933930571109,0.1263531168346398,0.1765584173198955,0.0003482206537962079,0.03551610252743583,0.0014948999814647275,0.060914665385595694,0.001926746796007909,0.07877157927203195
TOPN_30,SUBINDO,5,19124,0.24764693578749217,0.08099769922610332,0.12999372516209998,0.17093704245973645,-7.371687284669462e-05,0.03207912902885205,-0.0001706168879002243,0.05457787533688405,0.0006123747325482669,0.06852598015414191
TOPN_30,CAINDO,10,7148,0.18914381645215445,0.06435366536094013,0.11499720201454952,0.161723559037493,0.00033814009319633537,0.029045406863784214,0.0003000373201687904,0.05279502771664246,-0.00021672930125880794,0.07041094578035476
TOPN_30,ESTAVEL,10,3606,0.49029395452024405,0.0632279534109817,0.1245146977260122,0.17470881863560733,0.0005121513594103254,0.034088808899260456,0.0006212603963624019,0.06079942935292518,0.000899777011921775,0.07716381778279294
TOPN_30,SUBINDO,10,22136,0.2662631008312252,0.07797253342970727,0.1264907842428623,0.16814239248283339,-3.5339507189149e-05,0.032496419868966626,0.0003184119847806345,0.05482779322800138,0.0014990995118532107,0.06962700237851924
