arm,phase,split,n_cycles,top_n,cagr_baseline,cagr_arm_cost_adj,mdd_baseline,mdd_arm_cost_adj,sharpe_baseline,sharpe_arm_cost_adj,cvar5_baseline,cvar5_arm,cvar10_baseline,cvar10_arm,gate_activation_rate_mean,n_bloqueados_mean,churn_evitado_rate_mean,n_reentrants_baseline_mean,arm_catches_reentry_mean,recidiva_avoidance_rate_mean
B_plus_C,3,TRAIN,157,10,0.10143498012232155,0.13679039093858858,-0.4872604094730629,-0.491116903488086,0.833418643779076,1.212734473687553,-0.13398962950164722,-0.11116699446067124,-0.10015239660388774,-0.09141289419329286,0.09745222929936306,0.9745222929936306,0.09108280254777071,0.802547770700637,0.1337579617834395,0.1707482993197279
B_plus_C,4,TRAIN,157,10,0.0776953904864699,0.1466119580584353,-0.4628776023254849,-0.42477245630334093,0.5804530617215892,1.1102690861437383,-0.1521780309707874,-0.13140794329848068,-0.11026825536858806,-0.09951519351914247,0.09872611464968153,0.9872611464968153,0.09447983014861995,0.7643312101910829,0.11464968152866242,0.16190476190476188
B_plus_C,5,TRAIN,157,10,0.028419363745107118,0.07011421651722793,-0.4403819562301903,-0.45445474244439077,0.21435219772100023,0.5328649133617859,-0.15122116784962675,-0.14397647057253568,-0.11381889980621021,-0.10558394832673251,0.10191082802547771,1.019108280254777,0.07611464968152866,0.8152866242038217,0.14012738853503184,0.13977777777777775
B_plus_C,6,TRAIN,157,10,0.13398785982665418,0.1071659680063013,-0.45231647362751903,-0.46603990326325906,0.9249738794617894,0.7546810038090122,-0.15024377224477314,-0.1513683760538475,-0.10433896065204447,-0.10664892464232598,0.10573248407643313,1.0573248407643312,0.09076433121019108,0.7707006369426752,0.17834394904458598,0.18661971830985916
Baseline,0,TRAIN,158,10,-0.02492387089496184,0.07290816990380411,-0.4397522082609039,-0.40071404521114284,-0.21587709664162463,0.6270778831271792,-0.13107751949581326,-0.12066165372087324,-0.10470427413867331,-0.09407605879289964,0.07974683544303797,0.7974683544303798,0.05722573839662447,0.7341772151898734,0.11392405063291139,0.10777310924369747
Baseline,1,TRAIN,157,10,0.0367566478697543,0.08856464576712586,-0.42063240921577816,-0.47636206398291936,0.3147930614233435,0.7886153715116236,-0.11809199684423481,-0.10366041653830566,-0.0909142799832937,-0.08365082474339658,0.08853503184713377,0.8853503184713376,0.06015569709837225,0.802547770700637,0.16560509554140126,0.16666666666666666
Baseline,2,TRAIN,157,10,0.15407727041809638,0.1441937468482566,-0.3869145526126415,-0.4278554614639003,1.3425516979888894,1.2759428105262418,-0.10807193545562443,-0.10258888033989921,-0.08456752332184317,-0.08367994542937213,0.08471337579617835,0.8471337579617835,0.0666135881104034,0.8598726114649682,0.17197452229299362,0.17748917748917745
Baseline,3,TRAIN,157,10,0.10143498012232155,0.1299946009651658,-0.4872604094730629,-0.4738834933268803,0.833418643779076,1.157147080423872,-0.13398962950164722,-0.11284865117682776,-0.10015239660388774,-0.09040068451984948,0.07707006369426751,0.7707006369426752,0.07579617834394904,0.802547770700637,0.11464968152866242,0.1595238095238095
Baseline,4,TRAIN,157,10,0.0776953904864699,0.119282213283326,-0.4628776023254849,-0.44145540400435834,0.5804530617215892,0.9075147615385818,-0.1521780309707874,-0.13646093873374093,-0.11026825536858806,-0.10318229737798734,0.07388535031847135,0.7388535031847133,0.07218683651804671,0.7643312101910829,0.10191082802547771,0.14404761904761906
Baseline,5,TRAIN,157,10,0.028419363745107118,0.0967425064439813,-0.4403819562301903,-0.4291911000709796,0.21435219772100023,0.7207072223934687,-0.15122116784962675,-0.14240535005223717,-0.11381889980621021,-0.10593128204775937,0.07452229299363057,0.7452229299363057,0.06040339702760086,0.8152866242038217,0.12738853503184713,0.12199999999999998
Baseline,6,TRAIN,157,10,0.13398785982665418,0.11758583174745318,-0.45231647362751903,-0.4504880378993872,0.9249738794617894,0.8264361099805148,-0.15024377224477314,-0.15168728241811513,-0.10433896065204447,-0.10709731217218697,0.07133757961783439,0.7133757961783439,0.09129511677282377,0.7707006369426752,0.15286624203821655,0.16502347417840377
