arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_bloqueados,gate_activation_rate,tickers_baseline,tickers_arm,tickers_bloqueados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm,churn_evitado,churn_evitado_rate,n_reentrants_baseline,arm_catches_reentry,recidiva_avoidance_rate
B,6,2024-07-19,2024-07-18,2024-07-30,2024-07-29,HOLDOUT,7,10,0,0.0,AMBP3;MWET4;TSLA34;NVDC34;MNDL3;AAPL34;F2IC34;I1RM34;N1TA34;TEXA34,AMBP3;MWET4;TSLA34;NVDC34;MNDL3;AAPL34;F2IC34;I1RM34;N1TA34;TEXA34,,,0.026244190254147454,0.026244190254147454,0.026244190254147454,0.0,0,0.0,0,0,
B,6,2024-07-30,2024-07-29,2024-08-08,2024-08-07,HOLDOUT,7,10,2,0.2,AMBP3;MNDL3;CHCM34;F2IC34;VRTX34;AURA33;H1UM34;I1RM34;JBSS32;N1TA34,MNDL3;F2IC34;VRTX34;AURA33;H1UM34;I1RM34;JBSS32;N1TA34;REGN34;AHEB3,AMBP3;CHCM34,AHEB3;REGN34,0.015766882251961104,-0.044611480297305516,-0.04471148029730552,0.0001,0,0.0,0,0,
B,6,2024-08-08,2024-08-07,2024-08-19,2024-08-16,HOLDOUT,7,10,0,0.0,AMBP3;MNDL3;I1RM34;F2IC34;PNCS34;TKNO4;CHCM34;S1YM34;C1BR34;C1HR34,AMBP3;MNDL3;I1RM34;F2IC34;PNCS34;TKNO4;CHCM34;S1YM34;C1BR34;C1HR34,,,-0.026845411520538588,-0.026845411520538588,-0.026845411520538588,0.0,0,0.0,5,0,0.0
B,6,2024-08-19,2024-08-16,2024-08-28,2024-08-27,HOLDOUT,7,10,2,0.2,AMBP3;MNDL3;F2IC34;P2LT34;I1RM34;REGN34;WEGE3;EALT3;T1MU34;LMTB34,MNDL3;F2IC34;P2LT34;REGN34;WEGE3;EALT3;T1MU34;LMTB34;TKNO4;I1CE34,AMBP3;I1RM34,I1CE34;TKNO4,-0.01816355966923053,-0.02553528714000955,-0.02563528714000955,0.0001,0,0.0,2,0,0.0
B,6,2024-08-28,2024-08-27,2024-09-06,2024-09-05,HOLDOUT,7,10,1,0.1,AMBP3;I1RM34;SBFG3;WEGE3;M2PR34;F2IC34;PATI3;D1HI34;P2LT34;IRBR3,AMBP3;I1RM34;SBFG3;WEGE3;M2PR34;F2IC34;PATI3;P2LT34;IRBR3;REGN34,D1HI34,REGN34,-0.001318078200574651,-0.0042205715337558635,-0.004270571533755863,5e-05,1,1.0,2,0,0.0
B,6,2024-09-06,2024-09-05,2024-09-17,2024-09-16,HOLDOUT,7,10,2,0.2,AMBP3;PATI3;SBFG3;F2IC34;NGRD3;WEGE3;D1HI34;VLID3;ENMT4;I1RM34,AMBP3;PATI3;F2IC34;NGRD3;WEGE3;VLID3;ENMT4;I1RM34;MDNE3;P1SA34,D1HI34;SBFG3,MDNE3;P1SA34,-0.04871056694327209,-0.04214867906287555,-0.042248679062875556,0.0001,1,0.5,1,1,1.0
B,6,2024-09-17,2024-09-16,2024-09-26,2024-09-25,HOLDOUT,7,10,3,0.3,AMBP3;RCSL3;VLID3;SBFG3;LREN3;LIGT3;F2IC34;VIVA3;V1TA34;I1RM34,AMBP3;RCSL3;SBFG3;LREN3;LIGT3;F2IC34;VIVA3;BLAU3;CURY3;MDNE3,I1RM34;V1TA34;VLID3,BLAU3;CURY3;MDNE3,-0.03558439691945518,-0.05251859879383851,-0.052668598793838506,0.00015000000000000001,0,0.0,3,0,0.0
B,6,2024-09-26,2024-09-25,2024-10-07,2024-10-04,HOLDOUT,7,10,1,0.1,AMBP3;VLID3;LREN3;RCSL3;D1HI34;I1RM34;BOXP34;N1VR34;AURA33;WEGE3,AMBP3;VLID3;LREN3;RCSL3;D1HI34;I1RM34;BOXP34;AURA33;WEGE3;VIVA3,N1VR34,VIVA3,0.007679082026886446,0.00840372287896317,0.00835372287896317,5e-05,0,0.0,3,0,0.0
B,6,2024-10-07,2024-10-04,2024-10-16,2024-10-15,HOLDOUT,7,10,2,0.2,AMBP3;VLID3;M1KT34;D1HI34;LMTB34;PSSA3;BOXP34;A2XO34;BCHI39;PYPL34,AMBP3;VLID3;LMTB34;PSSA3;BOXP34;A2XO34;BCHI39;PYPL34;G1LL34;I1RM34,D1HI34;M1KT34,G1LL34;I1RM34,0.007370977396409678,0.021699673384744184,0.021599673384744184,0.0001,1,0.5,1,0,0.0
B,6,2024-10-16,2024-10-15,2024-10-25,2024-10-24,HOLDOUT,7,10,0,0.0,NGRD3;AMBP3;TRAD3;TPIS3;LREN3;P2LT34;D2AS34;MNPR3;F1TN34;A2XO34,NGRD3;AMBP3;TRAD3;TPIS3;LREN3;P2LT34;D2AS34;MNPR3;F1TN34;A2XO34,,,-0.021618313105895053,-0.021618313105895053,-0.021618313105895053,0.0,0,0.0,1,0,0.0
B,6,2024-10-25,2024-10-24,2024-11-05,2024-11-04,HOLDOUT,7,10,3,0.3,NGRD3;AMBP3;TPIS3;P2LT34;U1AL34;RCSL4;D2AS34;U1HS34;LREN3;A2XO34,AMBP3;TPIS3;P2LT34;U1AL34;D2AS34;LREN3;A2XO34;BOBR4;CEAB3;BLAU3,NGRD3;RCSL4;U1HS34,BLAU3;BOBR4;CEAB3,0.010494905415781542,0.01562868205463259,0.01547868205463259,0.00015000000000000001,2,0.6666666666666666,1,1,1.0
B,6,2024-11-05,2024-11-04,2024-11-14,2024-11-13,HOLDOUT,7,10,2,0.2,NGRD3;U1AL34;RCSL4;TPIS3;BKNG34;C1CL34;DEAI34;U1HS34;CEAB3;P2LT34,U1AL34;RCSL4;TPIS3;BKNG34;C1CL34;DEAI34;CEAB3;P2LT34;D1EL34;MNPR3,NGRD3;U1HS34,D1EL34;MNPR3,0.0679412591734276,0.07641430337294355,0.07631430337294355,0.0001,1,0.5,2,1,0.5
B,6,2024-11-14,2024-11-13,2024-11-27,2024-11-26,HOLDOUT,7,10,3,0.3,NGRD3;U1AL34;P2LT34;N1CL34;RCSL4;DEAI34;AMBP3;C1CL34;A2XO34;R1CL34,U1AL34;P2LT34;N1CL34;DEAI34;AMBP3;C1CL34;R1CL34;EXGR34;D2AS34;TPIS3,A2XO34;NGRD3;RCSL4,D2AS34;EXGR34;TPIS3,0.04989564866523745,0.027390075925518852,0.02724007592551885,0.00015000000000000001,1,0.3333333333333333,0,0,
B,6,2024-11-27,2024-11-26,2024-12-06,2024-12-05,HOLDOUT,7,10,2,0.2,NGRD3;U1AL34;P2LT34;AMBP3;RCSL4;TRAD3;A2XO34;DEAI34;MWET4;EXGR34,U1AL34;P2LT34;AMBP3;RCSL4;TRAD3;A2XO34;DEAI34;EXGR34;TSLA34;R1CL34,MWET4;NGRD3,R1CL34;TSLA34,0.0007006406047570801,0.02993392890620165,0.02983392890620165,0.0001,1,0.5,2,0,0.0
B,6,2024-12-06,2024-12-05,2024-12-17,2024-12-16,HOLDOUT,7,10,2,0.2,NGRD3;U1AL34;P2LT34;AMBP3;A2XO34;C2OI34;TRAD3;C1CL34;R1CL34;TSLA34,U1AL34;P2LT34;A2XO34;C2OI34;TRAD3;C1CL34;R1CL34;TSLA34;EXGR34;DEAI34,AMBP3;NGRD3,DEAI34;EXGR34,0.00888015010708652,0.01749691982267018,0.017396919822670182,0.0001,2,1.0,0,0,
B,6,2024-12-17,2024-12-16,2024-12-30,2024-12-27,HOLDOUT,7,10,1,0.1,NGRD3;P2LT34;TSLA34;U1AL34;A2XO34;C2OI34;R1CL34;TPRY34;C2RW34;D2AS34,P2LT34;TSLA34;U1AL34;A2XO34;C2OI34;R1CL34;TPRY34;C2RW34;D2AS34;S1YF34,NGRD3,S1YF34,-0.03813199160430744,-0.030682163421915303,-0.030732163421915305,5e-05,1,1.0,1,0,0.0
B,6,2024-12-30,2024-12-27,2025-01-10,2025-01-09,HOLDOUT,7,10,2,0.2,NGRD3;P2LT34;U1AL34;TSLA34;TPRY34;A2XO34;L1UL34;EXGR34;NFLX34;C1CL34,P2LT34;U1AL34;TSLA34;A2XO34;L1UL34;EXGR34;NFLX34;C1CL34;G2DD34;R1CL34,NGRD3;TPRY34,G2DD34;R1CL34,-0.07170734329322644,-0.060052749302517916,-0.06015274930251792,0.0001,1,0.5,0,0,
B,6,2025-01-10,2025-01-09,2025-01-21,2025-01-20,HOLDOUT,7,10,1,0.1,NGRD3;FRIO3;U1AL34;P2LT34;L1UL34;TSLA34;FOXC34;R1LC34;EXGR34;C1CL34,NGRD3;FRIO3;U1AL34;P2LT34;L1UL34;TSLA34;FOXC34;R1LC34;C1CL34;D2AS34,EXGR34,D2AS34,0.03631754480183445,0.03476371134518157,0.034713711345181565,5e-05,0,0.0,1,0,0.0
B,6,2025-01-21,2025-01-20,2025-01-30,2025-01-29,HOLDOUT,7,10,1,0.1,FRIO3;TSLA34;P2LT34;U1AL34;TPRY34;CTGP34;FOXC34;NFLX34;CAON34;I1SR34,FRIO3;TSLA34;P2LT34;U1AL34;TPRY34;CTGP34;NFLX34;CAON34;I1SR34;D1EX34,FOXC34,D1EX34,-0.012616062488586178,-0.01431579398558537,-0.01436579398558537,5e-05,1,1.0,0,0,
B,6,2025-01-30,2025-01-29,2025-02-10,2025-02-07,HOLDOUT,7,10,1,0.1,FRIO3;P2LT34;TPRY34;U1AL34;J2BL34;FOXC34;C1CL34;CAON34;CTGP34;NFLX34,FRIO3;P2LT34;TPRY34;U1AL34;J2BL34;C1CL34;CAON34;CTGP34;NFLX34;TTEN3,FOXC34,TTEN3,0.03901645522073678,0.034488516923490566,0.034438516923490564,5e-05,0,0.0,0,0,
B,6,2025-02-10,2025-02-07,2025-02-19,2025-02-18,HOLDOUT,7,10,2,0.2,P2LT34;FRIO3;TPRY34;FOXC34;A2XO34;B1KR34;U1AL34;NFLX34;F1TN34;BMIN4,P2LT34;FRIO3;FOXC34;A2XO34;B1KR34;U1AL34;NFLX34;F1TN34;MNPR3;C2RW34,BMIN4;TPRY34,C2RW34;MNPR3,-0.0377743784394079,-0.00991331800321206,-0.01001331800321206,0.0001,0,0.0,1,0,0.0
B,6,2025-02-19,2025-02-18,2025-02-28,2025-02-27,HOLDOUT,7,10,2,0.2,P2LT34;TPRY34;FOXC34;FRIO3;CTKA3;PDGR3;IRBR3;AURA33;J2BL34;BOEI34,P2LT34;TPRY34;FRIO3;CTKA3;IRBR3;AURA33;J2BL34;BOEI34;BKYY39;R1LC34,FOXC34;PDGR3,BKYY39;R1LC34,-0.10979301051038728,-0.04375878529745082,-0.043858785297450825,0.0001,1,0.5,2,1,0.5
B,6,2025-02-28,2025-02-27,2025-03-13,2025-03-12,HOLDOUT,7,10,1,0.1,FRIO3;AZEV4;TPRY34;AZEV3;LAND3;CTKA3;J2BL34;VRSN34;R1LC34;R1JF34,FRIO3;AZEV4;TPRY34;AZEV3;LAND3;CTKA3;J2BL34;VRSN34;R1LC34;BALM3,R1JF34,BALM3,-0.10622630009578322,-0.10622630009578322,-0.10627630009578322,5e-05,0,0.0,0,0,
B,6,2025-03-13,2025-03-12,2025-03-24,2025-03-21,HOLDOUT,7,10,1,0.1,AZEV4;AZEV3;AMAR3;AHEB6;FRIO3;CTKA3;COGN3;VRSN34;BHIA3;MNPR3,AZEV4;AZEV3;AMAR3;AHEB6;FRIO3;CTKA3;COGN3;VRSN34;MNPR3;FRAS3,BHIA3,FRAS3,0.04586054056909239,0.013937982421239989,0.01388798242123999,5e-05,1,1.0,1,0,0.0
B,6,2025-03-24,2025-03-21,2025-04-02,2025-04-01,HOLDOUT,7,10,2,0.2,BHIA3;COGN3;AHEB6;FRIO3;RSUL4;TRIS3;CVSH34;FRAS3;AMAR3;CTKA3,COGN3;AHEB6;FRIO3;RSUL4;CVSH34;FRAS3;AMAR3;CTKA3;AZEV4;CYRE3,BHIA3;TRIS3,AZEV4;CYRE3,0.03855268358899056,0.018547254204462273,0.018447254204462273,0.0001,0,0.0,1,1,1.0
B,6,2025-04-02,2025-04-01,2025-04-11,2025-04-10,HOLDOUT,7,10,1,0.1,BHIA3;COGN3;GFSA3;CTKA3;AHEB6;CURY3;CYRE3;CTKA4;TRIS3;AURA33,BHIA3;COGN3;CTKA3;AHEB6;CURY3;CYRE3;CTKA4;TRIS3;AURA33;FRAS3,GFSA3,FRAS3,-0.07988396351714545,-0.0403641707916326,-0.0404141707916326,5e-05,0,0.0,1,0,0.0
B,6,2025-04-11,2025-04-10,2025-04-24,2025-04-23,HOLDOUT,7,10,0,0.0,COGN3;CTKA3;BHIA3;CYRE3;TRIS3;RCSL4;MDNE3;FRAS3;CURY3;OFSA3,COGN3;CTKA3;BHIA3;CYRE3;TRIS3;RCSL4;MDNE3;FRAS3;CURY3;OFSA3,,,0.019951689191122633,0.019951689191122633,0.019951689191122633,0.0,0,0.0,0,0,
B,6,2025-04-24,2025-04-23,2025-05-06,2025-05-05,HOLDOUT,7,10,3,0.3,COGN3;VIVT3;CTKA3;RCSL4;BEEF3;MOVI3;ANIM3;CYRE3;YDUQ3;CASH3,VIVT3;CTKA3;RCSL4;BEEF3;MOVI3;ANIM3;CYRE3;CEAB3;FRAS3;CEGR3,CASH3;COGN3;YDUQ3,CEAB3;CEGR3;FRAS3,0.02094235848808667,-0.022689249654647702,-0.022839249654647703,0.00015000000000000001,0,0.0,0,0,
B,6,2025-05-06,2025-05-05,2025-05-15,2025-05-14,HOLDOUT,7,10,1,0.1,VIVT3;COGN3;CTKA3;CASH3;RCSL4;MOVI3;AURA33;PMAM3;CEGR3;FRAS3,COGN3;CTKA3;CASH3;RCSL4;MOVI3;AURA33;PMAM3;CEGR3;FRAS3;YDUQ3,VIVT3,YDUQ3,0.022202645364541942,0.016748189194587072,0.01669818919458707,5e-05,0,0.0,2,0,0.0
B,6,2025-05-15,2025-05-14,2025-05-26,2025-05-23,HOLDOUT,7,10,0,0.0,VIVT3;CASH3;COGN3;MWET4;RCSL4;PMAM3;ANIM3;MOVI3;CEAB3;VTRU3,VIVT3;CASH3;COGN3;MWET4;RCSL4;PMAM3;ANIM3;MOVI3;CEAB3;VTRU3,,,-0.06515965644354094,-0.06515965644354094,-0.06515965644354094,0.0,0,0.0,0,0,
B,6,2025-05-26,2025-05-23,2025-06-04,2025-06-03,HOLDOUT,7,10,1,0.1,VIVT3;SEER3;CASH3;DOTZ3;COGN3;CEAB3;ANIM3;ESPA3;CEGR3;MOVI3,SEER3;CASH3;DOTZ3;COGN3;CEAB3;ANIM3;ESPA3;CEGR3;MOVI3;PMAM3,VIVT3,PMAM3,0.04118941773017935,0.04181858788227394,0.04176858788227394,5e-05,1,1.0,1,0,0.0
B,6,2025-06-04,2025-06-03,2025-06-13,2025-06-12,HOLDOUT,7,10,2,0.2,ANIM3;SEER3;VIVT3;COGN3;ASAI3;DOTZ3;CEAB3;MDNE3;CASH3;HBSA3,ANIM3;SEER3;COGN3;ASAI3;CEAB3;MDNE3;CASH3;HBSA3;LREN3;MOVI3,DOTZ3;VIVT3,LREN3;MOVI3,-0.00900780860494962,0.004940599538989322,0.004840599538989322,0.0001,1,0.5,0,0,
B,6,2025-06-13,2025-06-12,2025-06-25,2025-06-24,HOLDOUT,7,10,1,0.1,SEER3;VIVT3;ANIM3;MOVI3;DOTZ3;MDNE3;HBOR3;TEND3;COGN3;AZZA3,SEER3;ANIM3;MOVI3;DOTZ3;MDNE3;HBOR3;TEND3;COGN3;AZZA3;CEAB3,VIVT3,CEAB3,-0.015478653931272323,-0.01769797891860888,-0.01774797891860888,5e-05,1,1.0,1,0,0.0
B,6,2025-06-25,2025-06-24,2025-07-04,2025-07-03,HOLDOUT,7,10,1,0.1,VIVT3;SEER3;DOTZ3;MOVI3;TEND3;CEAB3;ANIM3;HBSA3;AZZA3;LREN3,SEER3;DOTZ3;MOVI3;TEND3;CEAB3;ANIM3;HBSA3;AZZA3;LREN3;MDNE3,VIVT3,MDNE3,-0.005000490238138591,-0.004493849163619797,-0.0045438491636197965,5e-05,1,1.0,0,0,
B,6,2025-07-04,2025-07-03,2025-07-15,2025-07-14,HOLDOUT,7,10,1,0.1,VIVT3;CEAB3;SEER3;DOTZ3;TEND3;ANIM3;CASH3;EUCA4;ESPA3;C2OI34,CEAB3;SEER3;DOTZ3;TEND3;ANIM3;CASH3;EUCA4;ESPA3;C2OI34;S1TX34,VIVT3,S1TX34,-0.07249568371818813,-0.0666640791792272,-0.0667140791792272,5e-05,1,1.0,0,0,
B,6,2025-07-15,2025-07-14,2025-07-24,2025-07-23,HOLDOUT,7,10,1,0.1,VIVT3;S1TX34;C2OI34;M1CH34;R1CL34;CASH3;BURA39;MUTC34;ELCI34;ORCL34,S1TX34;C2OI34;M1CH34;R1CL34;CASH3;BURA39;MUTC34;ELCI34;ORCL34;C1CL34,VIVT3,C1CL34,-0.027660801947310187,-0.022538897910905218,-0.02258889791090522,5e-05,0,0.0,0,0,
B,6,2025-07-24,2025-07-23,2025-08-04,2025-08-01,HOLDOUT,7,10,0,0.0,S1TX34;R1CL34;ORCL34;C2OI34;A1MD34;W1DC34;NVDC34;BURA39;C1CL34;J2BL34,S1TX34;R1CL34;ORCL34;C2OI34;A1MD34;W1DC34;NVDC34;BURA39;C1CL34;J2BL34,,,-0.027592536660790028,-0.027592536660790028,-0.027592536660790028,0.0,0,0.0,0,0,
B,6,2025-08-04,2025-08-01,2025-08-13,2025-08-12,HOLDOUT,7,10,3,0.3,W1DC34;A1MD34;TPRY34;ORCL34;S1TX34;ATED3;NVDC34;J2BL34;G1LW34;ELCI34,A1MD34;TPRY34;ORCL34;ATED3;NVDC34;J2BL34;ELCI34;N1CL34;FIEI3;C1CL34,G1LW34;S1TX34;W1DC34,C1CL34;FIEI3;N1CL34,-0.008597954293300465,-0.0002688636686119414,-0.0004188636686119414,0.00015000000000000001,0,0.0,1,1,1.0
B,6,2025-08-13,2025-08-12,2025-08-22,2025-08-21,HOLDOUT,7,10,0,0.0,RVEE3;W1DC34;G1LW34;ORCL34;FIEI3;ATED3;SOND5;L1VS34;A1MD34;S1TX34,RVEE3;W1DC34;G1LW34;ORCL34;FIEI3;ATED3;SOND5;L1VS34;A1MD34;S1TX34,,,0.003292594768026638,0.003292594768026638,0.003292594768026638,0.0,0,0.0,3,0,0.0
B,6,2025-08-22,2025-08-21,2025-09-02,2025-09-01,HOLDOUT,7,10,0,0.0,CCTY3;W1DC34;FIEI3;SOND5;ORCL34;COCE3;S1TX34;A1MD34;MRVE3;N1CL34,CCTY3;W1DC34;FIEI3;SOND5;ORCL34;COCE3;S1TX34;A1MD34;MRVE3;N1CL34,,,-0.008688395856233162,-0.008688395856233162,-0.008688395856233162,0.0,0,0.0,0,0,
B,6,2025-09-02,2025-09-01,2025-09-11,2025-09-10,HOLDOUT,7,10,0,0.0,SOND5;W1DC34;FIEI3;COCE3;T1EL34;G1LW34;N1CL34;CEBR6;I1VZ34;CEBR3,SOND5;W1DC34;FIEI3;COCE3;T1EL34;G1LW34;N1CL34;CEBR6;I1VZ34;CEBR3,,,0.011295356773564148,0.011295356773564148,0.011295356773564148,0.0,0,0.0,0,0,
B,6,2025-09-11,2025-09-10,2025-09-22,2025-09-19,HOLDOUT,7,10,4,0.4,W1DC34;A1NE34;S1TX34;G1LW34;AVGO34;MNPR3;COCE3;GOGL34;T2ER34;ORCL34,W1DC34;A1NE34;S1TX34;COCE3;GOGL34;T2ER34;C1CL34;GOGL35;U1RI34;N1EM34,AVGO34;G1LW34;MNPR3;ORCL34,C1CL34;GOGL35;N1EM34;U1RI34,0.019921820769409467,0.023784973761944002,0.023584973761944003,0.0002,0,0.0,0,0,
B,6,2025-09-22,2025-09-19,2025-10-01,2025-09-30,HOLDOUT,7,10,0,0.0,W1DC34;S1TX34;G1LW34;GOGL34;BKCH39;W1BD34;MNPR3;GOGL35;FIEI3;PINE3,W1DC34;S1TX34;G1LW34;GOGL34;BKCH39;W1BD34;MNPR3;GOGL35;FIEI3;PINE3,,,0.014481906862611277,0.014481906862611277,0.014481906862611277,0.0,0,0.0,3,0,0.0
B,6,2025-10-01,2025-09-30,2025-10-10,2025-10-09,HOLDOUT,7,10,0,0.0,W1DC34;AALR3;S1TX34;G1LW34;W1BD34;FIEI3;HBOR3;PINE4;BSIL39;SOND6,W1DC34;AALR3;S1TX34;G1LW34;W1BD34;FIEI3;HBOR3;PINE4;BSIL39;SOND6,,,-0.048857283513270074,-0.048857283513270074,-0.048857283513270074,0.0,0,0.0,0,0,
B,6,2025-10-10,2025-10-09,2025-10-21,2025-10-20,HOLDOUT,7,10,0,0.0,W1DC34;G1LW34;BKCH39;DOTZ3;MUTC34;BCPX39;N1EM34;T2ER34;PINE4;T1EL34,W1DC34;G1LW34;BKCH39;DOTZ3;MUTC34;BCPX39;N1EM34;T2ER34;PINE4;T1EL34,,,0.03206860331590392,0.03206860331590392,0.03206860331590392,0.0,0,0.0,0,0,
B,6,2025-10-21,2025-10-20,2025-10-30,2025-10-29,HOLDOUT,7,10,2,0.2,DESK3;MUTC34;W1DC34;BKCH39;PINE4;PINE3;G1LW34;AXIA3;N1EM34;BSIL39,MUTC34;W1DC34;BKCH39;PINE4;PINE3;G1LW34;AXIA3;BSIL39;T2ER34;CSMG3,DESK3;N1EM34,CSMG3;T2ER34,-0.006174442262870991,0.037131083536085914,0.03703108353608591,0.0001,0,0.0,2,1,0.5
B,6,2025-10-30,2025-10-29,2025-11-10,2025-11-07,HOLDOUT,7,10,2,0.2,MUTC34;ITLC34;W1DC34;BKCH39;RCSL4;DESK3;MNPR3;CSMG3;QUAL3;L1RC34,MUTC34;ITLC34;BKCH39;DESK3;MNPR3;CSMG3;QUAL3;L1RC34;PINE4;AXIA3,RCSL4;W1DC34,AXIA3;PINE4,0.01039177560246235,-0.0038025654029421917,-0.0039025654029421915,0.0001,0,0.0,1,0,0.0
B,6,2025-11-10,2025-11-07,2025-11-19,2025-11-18,HOLDOUT,7,10,0,0.0,RCSL4;W1DC34;MUTC34;DESK3;W1BD34;S1TX34;PINE4;PINE3;CSMG3;T2ER34,RCSL4;W1DC34;MUTC34;DESK3;W1BD34;S1TX34;PINE4;PINE3;CSMG3;T2ER34,,,-0.0012167469041140036,-0.0012167469041140036,-0.0012167469041140036,0.0,0,0.0,4,0,0.0
B,6,2025-11-19,2025-11-18,2025-12-01,2025-11-28,HOLDOUT,7,10,1,0.1,RCSL4;W1DC34;MUTC34;DASA3;W1BD34;PINE3;PINE4;DESK3;AXIA3;HOOT4,RCSL4;W1DC34;MUTC34;W1BD34;PINE3;PINE4;DESK3;AXIA3;HOOT4;EZTC3,DASA3,EZTC3,0.08546856162456194,0.059721922203077614,0.05967192220307761,5e-05,1,1.0,1,1,1.0
B,6,2025-12-01,2025-11-28,2025-12-10,2025-12-09,HOLDOUT,7,10,3,0.3,RCSL4;DASA3;MUTC34;W1BD34;W1DC34;VVEO3;HOOT4;DESK3;PGMN3;PINE4,MUTC34;W1BD34;W1DC34;VVEO3;HOOT4;DESK3;PINE4;CBAV3;ALPK3;MOVI3,DASA3;PGMN3;RCSL4,ALPK3;CBAV3;MOVI3,0.053676932712543445,0.00819186793863523,0.00804186793863523,0.00015000000000000001,2,0.6666666666666666,1,1,1.0
B,6,2025-12-10,2025-12-09,2025-12-19,2025-12-18,HOLDOUT,7,10,1,0.1,RCSL4;DASA3;W1BD34;A1LB34;W1DC34;T2ER34;CBAV3;A1MT34;MUTC34;DESK3,DASA3;W1BD34;A1LB34;W1DC34;T2ER34;CBAV3;A1MT34;MUTC34;DESK3;HOOT4,RCSL4,HOOT4,0.025699689688144244,0.04208803894798676,0.04203803894798676,5e-05,1,1.0,2,1,0.5
B,6,2025-12-19,2025-12-18,2026-01-05,2026-01-02,HOLDOUT,7,10,2,0.2,DASA3;RCSL4;CBAV3;PGMN3;A1LB34;LILY34;HOOT4;MUTC34;W1DC34;WEGE3,DASA3;CBAV3;PGMN3;LILY34;HOOT4;MUTC34;W1DC34;WEGE3;T2ER34;GMCO34,A1LB34;RCSL4,GMCO34;T2ER34,0.09047221905712811,0.043984822602572415,0.04388482260257241,0.0001,0,0.0,2,1,0.5
B,6,2026-01-05,2026-01-02,2026-01-14,2026-01-13,HOLDOUT,7,10,0,0.0,RCSL4;DASA3;CBAV3;MUTC34;PGMN3;A1LB34;PINE3;PINE4;HOOT4;W1BD34,RCSL4;DASA3;CBAV3;MUTC34;PGMN3;A1LB34;PINE3;PINE4;HOOT4;W1BD34,,,0.0814462703724684,0.0814462703724684,0.0814462703724684,0.0,0,0.0,0,0,
B,6,2026-01-14,2026-01-13,2026-01-23,2026-01-22,HOLDOUT,7,10,1,0.1,RCSL4;DASA3;CBAV3;PGMN3;A1LB34;HOOT4;MUTC34;RCSL3;PINE4;W1BD34,RCSL4;DASA3;CBAV3;PGMN3;A1LB34;HOOT4;MUTC34;PINE4;W1BD34;USIM5,RCSL3,USIM5,-0.04329916711624156,-0.029435714728610847,-0.02948571472861085,5e-05,0,0.0,0,0,
B,6,2026-01-23,2026-01-22,2026-02-03,2026-02-02,HOLDOUT,7,10,1,0.1,RCSL4;DASA3;AURA33;A1LB34;MUTC34;W1DC34;CBAV3;PINE4;PINE3;JHSF3,DASA3;AURA33;A1LB34;MUTC34;W1DC34;CBAV3;PINE4;PINE3;JHSF3;VTRU3,RCSL4,VTRU3,0.020770382176878273,0.020069351108582885,0.020019351108582883,5e-05,0,0.0,0,0,
B,6,2026-02-03,2026-02-02,2026-02-12,2026-02-11,HOLDOUT,7,10,2,0.2,CBAV3;DASA3;GOLL54;AURA33;MUTC34;PGMN3;RCSL4;SAPR3;W1DC34;PINE3,CBAV3;DASA3;GOLL54;MUTC34;PGMN3;RCSL4;SAPR3;PINE3;PDTC3;JHSF3,AURA33;W1DC34,JHSF3;PDTC3,0.022783981556756084,-0.010217195416992729,-0.010317195416992728,0.0001,0,0.0,0,0,
B,6,2026-02-12,2026-02-11,2026-02-25,2026-02-24,HOLDOUT,7,10,2,0.2,AURA33;CBAV3;GOLL54;RCSL4;SAPR3;T2ER34;CSMG3;PNVL3;FCXO34;BRKM5,AURA33;RCSL4;SAPR3;T2ER34;CSMG3;PNVL3;FCXO34;BRKM5;DASA3;TPIS3,CBAV3;GOLL54,DASA3;TPIS3,-0.025209300442106196,-0.024081019640767004,-0.024181019640767003,0.0001,2,1.0,1,0,0.0
B,6,2026-02-25,2026-02-24,2026-03-06,2026-03-05,HOLDOUT,7,10,2,0.2,CBAV3;AURA33;T2ER34;PNVL3;GOLL54;G1LW34;M1RN34;MUTC34;SAPR3;CSMG3,AURA33;T2ER34;PNVL3;G1LW34;M1RN34;MUTC34;SAPR3;CSMG3;FCXO34;FDXB34,CBAV3;GOLL54,FCXO34;FDXB34,-0.04347351206018009,-0.05283104658176013,-0.052931046581760136,0.0001,1,0.5,0,0,
B,6,2026-03-06,2026-03-05,2026-03-17,2026-03-16,HOLDOUT,7,10,2,0.2,GOLL54;M1RN34;AURA33;CBAV3;T2ER34;TPIS3;BIED3;K1SG34;PRIO3;BRKM5,GOLL54;M1RN34;AURA33;T2ER34;TPIS3;BIED3;K1SG34;PRIO3;LMTB34;PNVL3,BRKM5;CBAV3,LMTB34;PNVL3,-0.024583640084076964,-0.02492969994196472,-0.02502969994196472,0.0001,0,0.0,1,0,0.0
B,6,2026-03-17,2026-03-16,2026-03-26,2026-03-25,HOLDOUT,7,10,1,0.1,GOLL54;BGIP3;CBAV3;BIED3;PETR3;PRIO3;TPIS3;PETR4;M1RN34;AURA33,BGIP3;CBAV3;BIED3;PETR3;PRIO3;TPIS3;PETR4;M1RN34;AURA33;PNVL3,GOLL54,PNVL3,-0.0008666392514972115,-0.0011510742759502923,-0.0012010742759502922,5e-05,1,1.0,0,0,
