date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,i_above_ucl,xbar_above_ucl
2020-06-09,V2,NVDC34,rebalance_sell,,,1.0,3,2.772866747465625,0.000693390034375,2020-06-10,,
2020-06-09,V2,T1CH34,rebalance_sell,,,1.0,2192,22621.9628362647,5.6569049353,2020-06-10,,
2020-06-10,V2,NVDC34,rebalance_sell,,,1.0,1,0.9538769498803126,0.0002385288696875,2020-06-12,,
2020-06-10,V2,T1CH34,rebalance_sell,,,1.0,1,10.672521202499999,0.0026687975,2020-06-12,,
2020-06-10,V2,T2TD34,rebalance_sell,,,1.0,1,1.801391227578,0.00045046042199999996,2020-06-12,,
2020-06-12,V2,AZEV3,offensive_sell,,0.5014067129844646,0.25,619,5430.367068750001,1.35793125,2020-06-16,0.0,1.0
2020-06-12,V2,T2TD34,rebalance_sell,,,1.0,1,1.7853267796942502,0.00044644330575000006,2020-06-15,,
2020-06-12,V2,C2RW34,concentration_sell,,,,42,895.2798418887273,0.22387592945454549,2020-06-15,,
2020-06-12,V2,M1RN34,concentration_sell,,,,188,2935.0045053900003,0.7339346100000002,2020-06-15,,
2020-06-15,V2,AMZO34,rebalance_sell,,,1.0,1,33.3612467127225,0.0083423972775,2020-06-16,,
2020-06-15,V2,C1MG34,rebalance_sell,,,1.0,2,10.615201486012499,0.0026544639875,2020-06-16,,
2020-06-15,V2,F1AN34,rebalance_sell,,,1.0,108,13478.323360553999,3.3704234459999998,2020-06-16,,
2020-06-15,V2,C2RW34,concentration_sell,,,,98,2287.930404731045,0.572125632590909,2020-06-16,,
2020-06-15,V2,M1RN34,concentration_sell,,,,149,2572.4759461435124,0.6432798064874999,2020-06-16,,
2020-06-16,V2,AZEV4,rebalance_sell,,,1.0,9612,26906.8716,6.7284,2020-06-18,,
2020-06-16,V2,F1AN34,rebalance_sell,,,1.0,1,128.103538606875,0.032033893125,2020-06-17,,
2020-06-16,V2,D1DG34,concentration_sell,,,,14,588.5328309997501,0.14717000025000002,2020-06-17,,
2020-06-17,V2,AZEV4,rebalance_sell,,,1.0,1,2.84428875,0.0007112500000000001,2020-06-19,,
2020-06-17,V2,GOLL54,rebalance_sell,,,1.0,163,24200.621931600002,6.0516684000000005,2020-06-19,,
2020-06-17,V2,NVDC34,rebalance_sell,,,1.0,1,1.00991571626875,0.00025254206458333333,2020-06-18,,
2020-06-17,V2,D1DG34,concentration_sell,,,,15,653.7640621140001,0.16348188600000005,2020-06-18,,
2020-06-18,V2,D1DG34,concentration_sell,,,,31,1435.8716243295,0.35905767050000004,2020-06-19,,
2020-06-19,V2,AZEV3,rebalance_sell,,,1.0,3041,24473.929987500007,6.120012500000001,2020-06-23,,
2020-06-19,V2,M1RN34,rebalance_sell,,,1.0,1675,29702.626199071874,7.427513428125001,2020-06-22,,
2020-06-19,V2,NVDC34,rebalance_sell,,,1.0,1,1.0313240195212499,0.00025789547875,2020-06-22,,
2020-06-19,V2,C2RW34,concentration_sell,,,,32,785.889773698909,0.1965215738181818,2020-06-22,,
2020-06-22,V2,AZEV3,rebalance_sell,,,1.0,3,22.3444125,0.0055875000000000005,2020-06-24,,
2020-06-22,V2,M1RN34,rebalance_sell,,,1.0,4,67.6157618325,0.0169081675,2020-06-23,,
2020-06-22,V2,NVDC34,rebalance_sell,,,1.0,1,1.0362855184196873,0.0002591361636458333,2020-06-23,,
2020-06-22,V2,C2RW34,concentration_sell,,,,21,523.4157720625908,0.13088666468181817,2020-06-23,,
2020-06-23,V2,L1UL34,rebalance_sell,,,1.0,59,22962.18777256125,5.74198243875,2020-06-24,,
2020-06-23,V2,M1RN34,rebalance_sell,,,1.0,1,16.267495609125,0.004067890875,2020-06-24,,
2020-06-24,V2,C2RW34,rebalance_sell,,,1.0,1138,28119.721997942048,7.031688421590909,2020-06-25,,
2020-06-24,V2,NVDC34,rebalance_sell,,,1.0,1,1.0086299513320311,0.00025222054296875,2020-06-25,,
2020-06-24,V2,C2ZR34,concentration_sell,,,,3,64.7305513155,0.0161866845,2020-06-25,,
2020-06-24,V2,LWSA3,concentration_sell,,,,180,1615.096125,0.403875,2020-06-26,,
2020-06-25,V2,C2RW34,rebalance_sell,,,1.0,1,25.598002399125,0.006401100875,2020-06-26,,
2020-06-25,V2,D1DG34,concentration_sell,,,,16,763.731451392,0.19098060800000002,2020-06-26,,
2020-06-25,V2,LWSA3,concentration_sell,,,,230,2263.7839125000005,0.5660875000000001,2020-06-29,,
2020-06-26,V2,C2ZR34,rebalance_sell,,,1.0,1313,25923.14512861613,6.482406883875001,2020-06-29,,
2020-06-26,V2,ORLY34,rebalance_sell,,,1.0,1,0.487979278545,0.00012202532596774193,2020-06-29,,
2020-06-26,V2,LWSA3,concentration_sell,,,,180,1867.033125,0.466875,2020-06-30,,
2020-06-29,V2,C2ZR34,rebalance_sell,,,1.0,1,21.537908576400003,0.005385823600000001,2020-06-30,,
2020-06-29,V2,NVDC34,rebalance_sell,,,1.0,1,1.04271259,0.00026074333333333334,2020-06-30,,
2020-06-29,V2,LWSA3,concentration_sell,,,,69,735.1836581250001,0.18384187500000002,2020-07-01,,
2020-06-30,V2,AZEV4,rebalance_sell,,,1.0,33,77.69557125,0.019428749999999998,2020-07-02,,
2020-06-30,V2,NVDC34,rebalance_sell,,,1.0,1,1.0832697981625,0.0002708851708333333,2020-07-01,,
2020-06-30,V2,TASA3,rebalance_sell,,,1.0,13,65.102020425,0.016279575,2020-07-02,,
2020-06-30,V2,TASA4,rebalance_sell,,,1.0,4344,25070.3396478,6.2691522000000015,2020-07-02,,
2020-06-30,V2,TELB3,rebalance_sell,,,1.0,187,29258.183624999998,7.316374999999999,2020-07-02,,
2020-06-30,V2,BHIA3,concentration_sell,,,,4,1224.4938,0.30619999999999997,2020-07-02,,
2020-06-30,V2,LWSA3,concentration_sell,,,,9,97.1757,0.024300000000000002,2020-07-02,,
2020-07-01,V2,AZEV4,rebalance_sell,,,1.0,1,2.3844037499999997,0.00059625,2020-07-03,,
2020-07-01,V2,NVDC34,rebalance_sell,,,1.0,1,1.0649295968593748,0.0002662989739583333,2020-07-02,,
2020-07-01,V2,TASA4,rebalance_sell,,,1.0,1,5.91672045,0.00147955,2020-07-03,,
2020-07-01,V2,BHIA3,concentration_sell,,,,2,639.4401,0.15990000000000001,2020-07-03,,
2020-07-01,V2,D1DG34,concentration_sell,,,,10,479.41275484050004,0.1198831595,2020-07-02,,
2020-07-01,V2,LWSA3,concentration_sell,,,,196,2336.7156750000004,0.5843250000000001,2020-07-03,,
2020-07-02,V2,AZEV4,rebalance_sell,,,1.0,1,2.3494125,0.0005875,2020-07-06,,
2020-07-02,V2,NVDC34,rebalance_sell,,,1.0,1,1.061653362789375,0.000265479710625,2020-07-03,,
2020-07-02,V2,ORLY34,rebalance_sell,,,1.0,1,0.48779207064900004,0.00012197851229032259,2020-07-03,,
2020-07-02,V2,T2TD34,concentration_sell,,,,436,1023.8073571007642,0.256015843236,2020-07-03,,
2020-07-03,V2,RCSL4,defensive_sell,6.0,-3.165403023335914,1.0,4681,31308.061027500004,7.828972500000001,2020-07-07,,
2020-07-03,V2,ORLY34,rebalance_sell,,,1.0,2,0.9819496861589999,0.00024554880874193546,2020-07-06,,
2020-07-06,V2,NVDC34,rebalance_sell,,,1.0,1,1.0878819864937501,0.00027203850625000004,2020-07-07,,
2020-07-06,V2,ORLY34,rebalance_sell,,,1.0,1,0.48602233193625005,0.00012153596697580646,2020-07-07,,
2020-07-07,V2,A1PA34,rebalance_sell,,,1.0,416,28317.146719056,7.081056943999999,2020-07-08,,
2020-07-07,V2,NVDC34,rebalance_sell,,,1.0,1,1.0962660745309376,0.00027413505239583334,2020-07-08,,
2020-07-07,V2,BHIA3,concentration_sell,,,,3,951.3620999999999,0.23789999999999997,2020-07-09,,
2020-07-08,V2,A1PA34,rebalance_sell,,,1.0,1,69.8834987565,0.0174752435,2020-07-09,,
2020-07-08,V2,AZEV4,rebalance_sell,,,1.0,1,2.3894025,0.0005975,2020-07-10,,
2020-07-08,V2,D1DG34,concentration_sell,,,,29,1490.58241261215,0.37273878785,2020-07-09,,
2020-07-08,V2,LWSA3,concentration_sell,,,,19,216.92575499999998,0.054245,2020-07-10,,
2020-07-08,V2,T2TD34,concentration_sell,,,,299,739.3883230779047,0.18489330409550006,2020-07-09,,
2020-07-09,V2,AZEV4,rebalance_sell,,,1.0,1,2.3494125,0.0005875,2020-07-13,,
2020-07-09,V2,BHIA3,concentration_sell,,,,5,1754.56125,0.43875000000000003,2020-07-13,,
2020-07-09,V2,C2ZR34,concentration_sell,,,,31,672.36108869475,0.16813230525,2020-07-10,,
2020-07-09,V2,LWSA3,concentration_sell,,,,32,375.34614,0.09386,2020-07-13,,
2020-07-10,V2,AZEV4,rebalance_sell,,,1.0,1,2.3494125,0.0005875,2020-07-14,,
2020-07-10,V2,C2ZR34,rebalance_sell,,,1.0,1410,30245.6223036,7.5632964000000005,2020-07-13,,
2020-07-10,V2,PTBL3,rebalance_sell,,,1.0,2,9.637590000000001,0.0024100000000000002,2020-07-14,,
2020-07-10,V2,LWSA3,concentration_sell,,,,35,422.60682187500004,0.10567812500000001,2020-07-14,,
2020-07-13,V2,LWSA3,concentration_sell,,,,36,427.8430125,0.1069875,2020-07-15,,
2020-07-14,V2,C2RW34,rebalance_sell,,,1.0,691,18003.44698948309,4.501987244181818,2020-07-15,,
2020-07-14,V2,NVDC34,rebalance_sell,,,1.0,1,1.173345290325,0.00029340967499999997,2020-07-15,,
2020-07-14,V2,BHIA3,concentration_sell,,,,1,354.91125,0.08875,2020-07-16,,
2020-07-14,V2,JHSF3,concentration_sell,,,,91,887.0281875,0.2218125,2020-07-16,,
2020-07-15,V2,PTBL3,rebalance_sell,,,1.0,1,4.658835,0.001165,2020-07-17,,
2020-07-15,V2,BHIA3,concentration_sell,,,,2,737.8155,0.1845,2020-07-17,,
2020-07-15,V2,JHSF3,concentration_sell,,,,197,2069.9523824999997,0.5176175,2020-07-17,,
2020-07-15,V2,TSLA34,concentration_sell,,,,5,86.12179142287383,0.021535831813671878,2020-07-16,,
2020-07-16,V2,NVDC34,rebalance_sell,,,1.0,1,1.1305920479749998,0.00028271869166666665,2020-07-17,,
2020-07-16,V2,BHIA3,concentration_sell,,,,3,1139.715,0.28500000000000003,2020-07-20,,
2020-07-17,V2,BHIA3,concentration_sell,,,,3,1182.9041999999997,0.29579999999999995,2020-07-21,,
2020-07-20,V2,NVDC34,rebalance_sell,,,1.0,1,1.1741676232320313,0.00029361530963541664,2020-07-21,,
2020-07-20,V2,BHIA3,concentration_sell,,,,1,423.29415,0.10585,2020-07-22,,
2020-07-21,V2,NVDC34,rebalance_sell,,,1.0,1,1.1247290922054687,0.00028125258619791666,2020-07-22,,
2020-07-21,V2,BHIA3,concentration_sell,,,,1,412.2969,0.1031,2020-07-23,,
2020-07-22,V2,TSLA34,defensive_sell,6.0,-2.0066295544462416,1.0,1803,30562.805761515665,7.642612093402267,2020-07-23,,
2020-07-22,V2,BHIA3,concentration_sell,,,,3,1277.08065,0.31935,2020-07-24,,
2020-07-22,V2,LWSA3,concentration_sell,,,,128,1518.9801599999998,0.37983999999999996,2020-07-24,,
2020-07-23,V2,BPAC3,offensive_sell,,1.7609020143010192,0.25,6,98.24043375000001,0.024566250000000005,2020-07-27,0.0,1.0
2020-07-23,V2,T2TD34,rebalance_sell,,,1.0,13103,28712.591730480657,7.179942918349751,2020-07-24,,
2020-07-23,V2,TELB3,rebalance_sell,,,1.0,105,18668.5317,4.6683,2020-07-27,,
2020-07-24,V2,BPAC5,defensive_sell,6.0,-2.528263458970245,1.0,4,18.145462499999997,0.0045375,2020-07-28,,
2020-07-24,V2,C2ZR34,rebalance_sell,,,1.0,95,1671.51314221875,0.41798278125,2020-07-27,,
2020-07-24,V2,D1DG34,rebalance_sell,,,1.0,656,29014.621689110412,7.255469289600002,2020-07-27,,
2020-07-24,V2,T2TD34,rebalance_sell,,,1.0,4,8.884916703378,0.0022217846219999998,2020-07-27,,
2020-07-24,V2,JHSF3,concentration_sell,,,,41,375.87600749999996,0.09399249999999999,2020-07-28,,
2020-07-27,V2,C2ZR34,rebalance_sell,,,1.0,1,15.42793065285,0.00385794715,2020-07-28,,
2020-07-27,V2,TSLA34,rebalance_sell,,,1.0,1,16.6392359008125,0.0041608491875,2020-07-28,,
2020-07-27,V2,JHSF3,concentration_sell,,,,32,295.28616,0.07384,2020-07-29,,
2020-07-28,V2,JHSF3,concentration_sell,,,,55,508.6228125,0.1271875,2020-07-30,,
2020-07-29,V2,DIRR3,defensive_sell,4.0,-2.504493720461103,0.25,1374,7129.2772350000005,1.7827650000000004,2020-07-31,,
2020-07-29,V2,DIRR3,rebalance_sell,,,1.0,4124,21398.209110000003,5.350890000000001,2020-07-31,,
2020-07-29,V2,NVDC34,rebalance_sell,,,1.0,1,1.1202914664726562,0.00028014290234375,2020-07-30,,
2020-07-29,V2,BHIA3,concentration_sell,,,,3,1206.8981999999999,0.30179999999999996,2020-07-31,,
2020-07-29,V2,JHSF3,concentration_sell,,,,2,19.015245,0.004755,2020-07-31,,
2020-07-29,V2,LWSA3,concentration_sell,,,,70,797.100675,0.19932500000000003,2020-07-31,,
2020-07-30,V2,NVDC34,rebalance_sell,,,1.0,1,1.145959101084375,0.00028656141562500003,2020-07-31,,
2020-07-30,V2,T2TD34,rebalance_sell,,,1.0,1,2.22993664943175,0.00055762356825,2020-07-31,,
2020-07-30,V2,JHSF3,concentration_sell,,,,12,114.57135000000001,0.028650000000000002,2020-08-03,,
2020-07-30,V2,LWSA3,concentration_sell,,,,75,879.5300625,0.2199375,2020-08-03,,
2020-07-31,V2,GOAU3,rebalance_sell,,,1.0,1,5.497525275,0.001374725,2020-08-04,,
2020-07-31,V2,LWSA3,concentration_sell,,,,73,873.95645625,0.21854374999999998,2020-08-04,,
2020-08-03,V2,NVDC34,rebalance_sell,,,1.0,3,3.651409872386719,0.0009130807382812501,2020-08-04,,
2020-08-03,V2,LWSA3,concentration_sell,,,,78,974.75625,0.24375,2020-08-05,,
2020-08-04,V2,CAMB3,rebalance_sell,,,1.0,1,4.51887,0.00113,2020-08-06,,
2020-08-04,V2,NVDC34,rebalance_sell,,,1.0,2,2.494218011652813,0.0006237104305208335,2020-08-05,,
2020-08-04,V2,BHIA3,concentration_sell,,,,1,397.10069999999996,0.0993,2020-08-06,,
2020-08-04,V2,BPAC11,concentration_sell,,,,25,544.8637500000001,0.13625,2020-08-06,,
2020-08-04,V2,LWSA3,concentration_sell,,,,111,1415.1736181249998,0.353881875,2020-08-06,,
2020-08-05,V2,KEPL3,defensive_sell,6.0,-5.702227382569378,1.0,2773,19364.56264875,4.842351250000001,2020-08-07,,
2020-08-05,V2,PTBL3,rebalance_sell,,,1.0,1,4.4288925,0.0011075,2020-08-07,,
2020-08-05,V2,LWSA3,concentration_sell,,,,60,797.500575,0.19942500000000002,2020-08-07,,
2020-08-06,V2,LWSA3,concentration_sell,,,,58,791.502075,0.19792500000000002,2020-08-10,,
2020-08-07,V2,MNPR3,rebalance_sell,,,1.0,2,1.23969,0.00031,2020-08-11,,
2020-08-07,V2,BPAC11,concentration_sell,,,,3,65.80354500000001,0.016455,2020-08-11,,
2020-08-07,V2,LWSA3,concentration_sell,,,,30,411.6470625,0.1029375,2020-08-11,,
2020-08-10,V2,BPAC11,concentration_sell,,,,20,444.28889999999996,0.11109999999999999,2020-08-12,,
2020-08-10,V2,BPAC3,concentration_sell,,,,60,799.4500875,0.1999125,2020-08-12,,
2020-08-10,V2,LWSA3,concentration_sell,,,,8,109.89252,0.02748,2020-08-12,,
2020-08-11,V2,T2TD34,rebalance_sell,,,1.0,1,2.4186062222437497,0.0006048027562499999,2020-08-12,,
2020-08-13,V2,CAMB3,rebalance_sell,,,1.0,1,4.3989,0.0011,2020-08-17,,
2020-08-14,V2,DIRR3,rebalance_sell,,,1.0,5,25.0437375,0.0062625,2020-08-18,,
2020-08-17,V2,LWSA3,concentration_sell,,,,123,1638.56525625,0.40974374999999996,2020-08-19,,
2020-08-18,V2,CAMB3,rebalance_sell,,,1.0,1,4.298925,0.001075,2020-08-20,,
2020-08-19,V2,T2TD34,rebalance_sell,,,1.0,1,2.5470563826735004,0.0006369233265000001,2020-08-20,,
2020-08-20,V2,CAMB3,rebalance_sell,,,1.0,1,4.298925,0.001075,2020-08-24,,
2020-08-20,V2,LWSA3,concentration_sell,,,,1,14.37140625,0.00359375,2020-08-24,,
2020-08-21,V2,BPAC11,rebalance_sell,,,1.0,1326,27384.99703875,6.847961250000001,2020-08-25,,
2020-08-21,V2,GOAU4,rebalance_sell,,,1.0,1,6.7800045749999995,0.001695425,2020-08-25,,
2020-08-24,V2,BHIA3,rebalance_sell,,,1.0,74,30110.470500000003,7.5295000000000005,2020-08-26,,
2020-08-24,V2,BPAC11,rebalance_sell,,,1.0,1,20.842288125,0.005211875,2020-08-26,,
2020-08-25,V2,EVEN3,rebalance_sell,,,1.0,2051,27415.014532499998,6.8554675,2020-08-27,,
2020-08-25,V2,JHSF3,rebalance_sell,,,1.0,3348,26342.172809999993,6.58719,2020-08-27,,
2020-08-25,V2,LWSA3,concentration_sell,,,,115,1753.3115625,0.43843750000000004,2020-08-27,,
2020-08-26,V2,JHSF3,rebalance_sell,,,1.0,4,29.432640000000003,0.00736,2020-08-28,,
2020-08-26,V2,NVDC34,rebalance_sell,,,1.0,1,1.481297583,0.000370417,2020-08-27,,
2020-08-26,V2,T2TD34,rebalance_sell,,,1.0,1,2.67776111232,0.0006696076799999999,2020-08-27,,
2020-08-26,V2,USIM5,rebalance_sell,,,1.0,1,9.737565,0.002435,2020-08-28,,
2020-08-26,V2,LWSA3,concentration_sell,,,,70,1122.1693875,0.28061250000000004,2020-08-28,,
2020-08-27,V2,T2TD34,rebalance_sell,,,1.0,4,10.60884296604,0.00265287396,2020-08-28,,
2020-08-28,V2,LWSA3,defensive_sell,5.0,-2.0756321776777686,0.5,981,14672.09106,3.66894,2020-09-01,,
2020-08-28,V2,T2TD34,rebalance_sell,,,1.0,4,10.620380360970001,0.0026557590300000005,2020-08-31,,
2020-08-28,V2,INBR32,concentration_sell,,,,51,2200.951324575,0.5503754249999999,2020-09-01,,
2020-08-28,V2,TSLA34,concentration_sell,,,,16,403.3208065845001,0.10085541550000002,2020-08-31,,
2020-08-31,V2,EVEN3,rebalance_sell,,,1.0,1,12.99675,0.0032500000000000003,2020-09-02,,
2020-08-31,V2,TSLA34,concentration_sell,,,,114,3236.860363771571,0.8094174453042188,2020-09-01,,
2020-09-01,V2,BPAC3,rebalance_sell,,,1.0,2481,28666.988960625,7.168539375,2020-09-03,,
2020-09-01,V2,T2TD34,rebalance_sell,,,1.0,2,5.386790461626001,0.0013470343740000002,2020-09-02,,
2020-09-02,V2,BPAC3,rebalance_sell,,,1.0,6,69.41764125,0.01735875,2020-09-04,,
2020-09-03,V2,TELB3,rebalance_sell,,,1.0,198,28696.883985,7.1760150000000005,2020-09-08,,
2020-09-03,V2,INBR32,concentration_sell,,,,19,816.6684818250001,0.204218175,2020-09-08,,
2020-09-04,V2,NVDC34,defensive_sell,6.0,-4.024653777520526,1.0,17580,24425.47295978625,6.10789521375,2020-09-08,,
2020-09-04,V2,AAPL34,defensive_sell,6.0,-3.7802135209823566,1.0,134,4281.9002908416,1.0707427584,2020-09-08,,
2020-09-04,V2,LWSA3,defensive_sell,5.0,-2.6958831750503696,0.5,926,14511.421237500002,3.6287625000000006,2020-09-09,,
2020-09-08,V2,ORLY34,rebalance_sell,,,1.0,1,0.5430922151235,0.00013580700553225808,2020-09-09,,
2020-09-08,V2,FDXB34,concentration_sell,,,,1,1186.6975414275,0.29674857250000003,2020-09-09,,
2020-09-09,V2,TSLA34,defensive_sell,6.0,-3.9082742308278817,1.0,1467,29671.251673434683,7.419667835317499,2020-09-10,,
2020-09-09,V2,TSLA34,rebalance_sell,,,1.0,3,60.677406285142496,0.015173144857499998,2020-09-10,,
2020-09-10,V2,TASA3,rebalance_sell,,,1.0,1,6.8346909,0.0017091,2020-09-14,,
2020-09-11,V2,E2PA34,rebalance_sell,,,1.0,1,27.737009513624997,0.006935986375,2020-09-14,,
2020-09-11,V2,RSUL4,concentration_sell,,,,8,155.961,0.039,2020-09-15,,
2020-09-14,V2,NVDC34,rebalance_sell,,,1.0,3,4.2615633727425,0.0010656572574999999,2020-09-15,,
2020-09-14,V2,LWSA3,concentration_sell,,,,69,1052.504308125,0.263191875,2020-09-16,,
2020-09-15,V2,NVDC34,rebalance_sell,,,1.0,1,1.4267045846625,0.0003567653375,2020-09-16,,
2020-09-16,V2,FDXB34,concentration_sell,,,,1,1314.54724101,0.32871899000000004,2020-09-17,,
2020-09-17,V2,USIM3,rebalance_sell,,,1.0,2,23.434140000000003,0.005860000000000001,2020-09-21,,
2020-09-18,V2,INBR32,rebalance_sell,,,1.0,717,26063.60247,6.517529999999999,2020-09-22,,
2020-09-21,V2,GOAU3,rebalance_sell,,,1.0,1,6.127467749999999,0.00153225,2020-09-23,,
2020-09-21,V2,INBR32,rebalance_sell,,,1.0,2,68.51626665,0.017133350000000002,2020-09-23,,
2020-09-21,V2,TASA3,rebalance_sell,,,1.0,2,14.687327250000001,0.0036727500000000002,2020-09-23,,
2020-09-21,V2,USIM5,rebalance_sell,,,1.0,2525,27515.619375000002,6.880624999999999,2020-09-23,,
2020-09-22,V2,NVDC34,rebalance_sell,,,1.0,3,4.290137218119844,0.00107280250515625,2020-09-23,,
2020-09-22,V2,UPSS34,concentration_sell,,,,10,549.5701862217187,0.13742690328124998,2020-09-23,,
2020-09-23,V2,NVDC34,rebalance_sell,,,1.0,5,6.983399241742969,0.0017462863820312503,2020-09-24,,
2020-09-23,V2,FDXB34,concentration_sell,,,,1,1334.9843324595001,0.3338295405,2020-09-24,,
2020-09-23,V2,LWSA3,concentration_sell,,,,2,29.107721249999997,0.00727875,2020-09-25,,
2020-09-23,V2,UPSS34,concentration_sell,,,,17,949.1586813049221,0.23734900757812505,2020-09-24,,
2020-09-24,V2,FCXO34,rebalance_sell,,,1.0,632,18047.120233047997,4.512908285333333,2020-09-25,,
2020-09-24,V2,LWSA3,rebalance_sell,,,1.0,1891,27322.845080625004,6.8324193750000015,2020-09-28,,
2020-09-24,V2,NVDC34,rebalance_sell,,,1.0,1,1.4328843393375,0.0003583106625,2020-09-25,,
2020-09-25,V2,LWSA3,rebalance_sell,,,1.0,2,28.56785625,0.00714375,2020-09-29,,
2020-09-25,V2,NVDC34,rebalance_sell,,,1.0,1,1.4926272871573436,0.00037325013432291666,2020-09-28,,
2020-09-25,V2,TSLA34,concentration_sell,,,,61,1440.472232077453,0.36020811004687503,2020-09-28,,
2020-09-28,V2,FCXO34,rebalance_sell,,,1.0,1,29.597338815,0.007401185,2020-09-29,,
2020-09-28,V2,LWSA3,rebalance_sell,,,1.0,1,14.338914375,0.003585625,2020-09-30,,
2020-09-28,V2,TSLA34,concentration_sell,,,,25,612.539264390625,0.153173109375,2020-09-29,,
2020-09-28,V2,UPSS34,concentration_sell,,,,7,412.65251982281256,0.10318892718750002,2020-09-29,,
2020-09-29,V2,TSLA34,rebalance_sell,,,1.0,1170,28863.98124523875,7.21779976125,2020-09-30,,
2020-09-29,V2,USIM5,rebalance_sell,,,1.0,2,19.695075,0.004925,2020-10-01,,
2020-09-29,V2,UPSS34,concentration_sell,,,,4,238.06466895,0.05953105,2020-09-30,,
2020-09-30,V2,CSNA3,rebalance_sell,,,1.0,1069,17634.090375,4.409625,2020-10-02,,
2020-09-30,V2,TSLA34,rebalance_sell,,,1.0,1,25.201157957231953,0.006301864955546875,2020-10-01,,
2020-09-30,V2,USIM5,rebalance_sell,,,1.0,1,10.0274925,0.0025074999999999997,2020-10-02,,
2020-10-01,V2,NVDC34,rebalance_sell,,,1.0,4,6.401865754178123,0.0016008666552083332,2020-10-02,,
2020-10-01,V2,RSUL4,rebalance_sell,,,1.0,1471,28677.328875000003,7.171125,2020-10-05,,
2020-10-01,V2,MTSA4,concentration_sell,,,,9,252.20693250000002,0.0630675,2020-10-05,,
2020-10-02,V2,NVDC34,rebalance_sell,,,1.0,2,3.072355499055,0.000768280945,2020-10-05,,
2020-10-05,V2,C1HR34,rebalance_sell,,,1.0,19,556.09506147,0.13905853,2020-10-06,,
2020-10-05,V2,LUXM4,rebalance_sell,,,1.0,1,6.37340625,0.0015937500000000001,2020-10-07,,
2020-10-05,V2,ORLY34,rebalance_sell,,,1.0,1,0.55618039667925,0.00013907986913709678,2020-10-06,,
2020-10-05,V2,DEEC34,concentration_sell,,,,1,42.5814221158,0.010648017533333335,2020-10-06,,
2020-10-05,V2,I1RP34,concentration_sell,,,,1,357.21227809912506,0.08932540087500002,2020-10-06,,
2020-10-06,V2,LUXM4,rebalance_sell,,,1.0,2,12.87178125,0.0032187500000000003,2020-10-08,,
2020-10-06,V2,NVDC34,rebalance_sell,,,1.0,1,1.579445628394531,0.0003949601471354166,2020-10-07,,
2020-10-07,V2,NVDC34,rebalance_sell,,,1.0,4,6.51699827635,0.0016296569833333333,2020-10-08,,
2020-10-07,V2,FDXB34,concentration_sell,,,,1,1502.363183283,0.375684717,2020-10-08,,
2020-10-08,V2,MTSA4,rebalance_sell,,,1.0,1041,27902.2326975,6.9773025,2020-10-13,,
2020-10-08,V2,Q1UA34,concentration_sell,,,,10,276.2475875,0.06907916666666666,2020-10-09,,
2020-10-09,V2,BAUH3,rebalance_sell,,,1.0,1,4.99875,0.00125,2020-10-14,,
2020-10-09,V2,MOSC34,rebalance_sell,,,1.0,30,545.76154049625,0.13647450375,2020-10-13,,
2020-10-09,V2,MTSA4,rebalance_sell,,,1.0,2,53.78655,0.01345,2020-10-14,,
2020-10-13,V2,MOSC34,rebalance_sell,,,1.0,1,17.944871326999998,0.004487339666666666,2020-10-14,,
2020-10-13,V2,MTSA4,rebalance_sell,,,1.0,1,27.1932,0.0068,2020-10-15,,
2020-10-13,V2,NVDC34,rebalance_sell,,,1.0,2,3.315403398969062,0.0008290581142708332,2020-10-14,,
2020-10-13,V2,DEEC34,concentration_sell,,,,6,264.9511852401,0.0662543599,2020-10-14,,
2020-10-14,V2,Q1UA34,concentration_sell,,,,18,507.7960442437499,0.12698075625,2020-10-15,,
2020-10-15,V2,NVDC34,rebalance_sell,,,1.0,2,3.2688610803750002,0.0008174196250000001,2020-10-16,,
2020-10-15,V2,E2NP34,concentration_sell,,,,25,621.724741947,0.155470053,2020-10-16,,
2020-10-15,V2,Q1UA34,concentration_sell,,,,11,319.42177958624995,0.07987541375,2020-10-16,,
2020-10-16,V2,NVDC34,rebalance_sell,,,1.0,1,1.6174401201046877,0.00040446114531250005,2020-10-19,,
2020-10-19,V2,NVDC34,rebalance_sell,,,1.0,1,1.5749962553909371,0.0003938475257291666,2020-10-20,,
2020-10-19,V2,DEEC34,concentration_sell,,,,1,44.465540535075,0.011119164925,2020-10-20,,
2020-10-20,V2,I1RP34,rebalance_sell,,,1.0,82,29459.316519202497,7.366670797499999,2020-10-21,,
2020-10-20,V2,RNEW4,rebalance_sell,,,1.0,2,1.483629,0.000371,2020-10-22,,
2020-10-20,V2,E2NP34,concentration_sell,,,,47,1218.7053330786002,0.30475252140000003,2020-10-21,,
2020-10-20,V2,Q1UA34,concentration_sell,,,,10,293.2202766,0.0733234,2020-10-21,,
2020-10-21,V2,AVGO34,rebalance_sell,,,1.0,1,2.975974720275,0.000744179725,2020-10-22,,
2020-10-21,V2,I1RP34,rebalance_sell,,,1.0,1,360.78444233475,0.09021866525,2020-10-22,,
2020-10-21,V2,Q1UA34,concentration_sell,,,,7,201.09992861262498,0.05028755404166666,2020-10-22,,
