date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2022-06-02,236662.07964855133,236662.07964855133,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-03,236773.97111318834,236773.97111318834,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-06,236885.9154789909,236885.9154789909,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-07,236997.9127709702,236997.9127709702,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-08,237109.96301414917,237109.96301414917,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-09,237222.0662335626,237222.0662335626,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-10,237334.22245425713,237334.22245425713,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-13,237446.43170129127,237446.43170129127,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-14,237558.6939997353,237558.6939997353,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-15,237671.0093746714,237671.0093746714,0.0,1,0,0.0,0,0.00047279,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-17,237787.5561075385,237787.5561075385,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-20,237904.15999142698,237904.15999142698,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-21,238020.821054362,238020.821054362,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-22,238137.53932438244,238137.53932438244,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-23,238254.31482954096,238254.31482954096,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-24,238371.14759790394,238371.14759790394,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-27,238488.03765755155,238488.03765755155,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-28,238604.9850365777,238604.9850365777,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-29,238721.98976309013,238721.98976309013,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-06-30,238839.05186521026,238839.05186521026,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-01,238956.17137107343,238956.17137107343,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-04,239073.3483088287,239073.3483088287,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-05,239190.5827066389,239190.5827066389,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-06,239307.87459268078,239307.87459268078,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-07,239425.2239951448,239425.2239951448,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-08,239542.63094223532,239542.63094223532,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-11,239660.0954621705,239660.0954621705,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-12,239777.6175831823,239777.6175831823,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-13,239895.19733351658,239895.19733351658,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-14,240012.83474143303,240012.83474143303,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-15,240130.5298352052,240130.5298352052,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-18,240248.2826431205,240248.2826431205,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-19,240366.09319348022,240366.09319348022,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-20,240483.96151459953,240483.96151459953,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-21,240601.88763480747,240601.88763480747,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-22,240719.87158244697,240719.87158244697,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-25,240837.91338587488,240837.91338587488,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-26,240956.01307346195,240956.01307346195,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-27,241074.1706735928,241074.1706735928,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-28,241192.38621466604,241192.38621466604,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-07-29,241310.65972509416,241310.65972509416,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-08-01,241428.99123330356,241428.99123330356,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-08-02,241547.38076773466,241547.38076773466,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-08-03,241665.82835684175,241665.82835684175,0.0,1,0,0.0,0,0.00049037,C3,,1,39,24,81,1,115,3421.984003014035
2022-08-04,241788.56559774763,241788.56559774763,0.0,1,0,0.0,0,0.00050788,C3,,1,39,24,81,1,115,3421.984003014035
