date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_target_band,ret_cdi,variant,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,n_rebalance_sells_cum,n_concentration_trims_cum,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum
2018-08-29,116847.4887484048,29684.960632101567,16601.908485,0,8,0.18070959265941663,1,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,6,36,16,9,1,1,0,3,1,4,3716.4725674989095
2018-08-30,117348.0051364384,0.28677322621908685,12571.99633241567,0,9,0.15009934756471305,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,1,7,36,20,10,1,1,0,3,1,4,3716.4725674989095
2018-08-31,117003.40762361693,12575.373749997747,0.0,0,9,0.15095068901481873,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,7,37,20,10,1,1,0,3,0,4,3716.4725674989095
2018-09-03,116819.62807505448,12578.465154126707,0.0,0,9,0.15091761637527462,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,7,38,20,10,1,1,0,3,0,4,3716.4725674989095
2018-09-04,120075.91853875844,12581.557318215544,0.0,0,9,0.16473894721542334,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,7,39,20,10,1,1,0,3,0,4,3716.4725674989095
2018-09-05,119121.92320133378,12584.65024245108,0.0,0,9,0.16854717457688928,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,7,40,20,10,1,1,0,3,0,4,3716.4725674989095
2018-09-06,117876.80010645569,12587.743927020181,0.0,0,9,0.16572913671186518,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,7,41,20,10,1,1,0,3,0,4,3716.4725674989095
2018-09-10,118996.68312920295,12590.83837210976,0.0,0,9,0.17433224962435093,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,7,42,20,10,1,1,0,3,0,4,3716.4725674989095
2018-09-11,121358.21393623957,0.0440864169814443,3022.5083095311097,0,9,0.15021312846263254,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,1,8,42,21,11,1,1,0,3,0,4,3716.4725674989095
2018-09-12,122314.77031138657,3023.2954300035867,0.0,0,9,0.1578144112571909,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,8,43,21,11,1,1,0,3,0,4,3716.4725674989095
2018-09-13,123131.89037158109,3024.0386467191443,0.0,0,9,0.1509120429526741,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,8,44,21,11,1,1,0,3,0,4,3716.4725674989095
2018-09-14,125188.29562253489,3024.782046139667,0.0,0,9,0.15898714558757235,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,8,45,21,11,1,1,0,3,0,4,3716.4725674989095
2018-09-17,123042.75225111838,3025.525628310069,0.0,0,9,0.15962136888945838,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,8,46,21,11,1,1,0,3,0,4,3716.4725674989095
2018-09-18,122046.46607724953,3026.269393275276,0.0,0,9,0.15720446388923734,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,8,47,21,11,1,1,0,3,0,4,3716.4725674989095
2018-09-19,120236.24759484778,3027.0133410802246,0.0,0,9,0.15590516826436007,0,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,8,48,21,11,1,1,0,3,0,4,3716.4725674989095
2018-09-20,119252.71465384215,0.1352438260199793,39937.546766642474,0,7,0.15006795016740038,1,0.00024583,C07,10,15,7,0.15,0.2,0.2,1,9,48,25,12,1,1,0,3,0,4,3716.4725674989095
2018-09-21,119251.26231061312,39947.49989083713,0.0,0,7,0.14832007223478977,1,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,9,49,25,12,1,1,0,3,0,4,3716.4725674989095
2018-09-24,120221.14163934729,39957.32018473529,0.0,0,7,0.1541557874703661,1,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,9,50,25,12,0,1,0,3,0,4,3716.4725674989095
2018-09-25,123444.46965851227,39967.1428927563,0.0,0,7,0.15250250037184923,1,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,9,51,25,12,0,1,0,3,0,4,3716.4725674989095
2018-09-26,122563.95924341028,39976.96801549362,0.0,0,7,0.1491733484530283,1,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,9,52,25,12,0,1,0,3,0,4,3716.4725674989095
2018-09-27,121599.33529114888,39986.79555354087,0.0,0,7,0.15043154533864866,1,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,9,53,25,12,0,1,0,3,0,4,3716.4725674989095
2018-09-28,120072.84291462813,39996.62550749179,0.0,0,7,0.14420634607869798,1,0.00024583,C07,10,15,7,0.15,0.2,0.2,0,9,54,25,12,1,1,0,3,0,4,3716.4725674989095
2018-10-01,119335.29383492314,0.11536243399485191,10916.683638493034,0,10,0.15000848973282732,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,10,54,27,12,1,1,0,3,0,4,3716.4725674989095
2018-10-02,117287.62909522282,10919.486716841058,0.0,0,10,0.15526445662240543,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,10,55,27,12,1,1,0,3,0,4,3716.4725674989095
2018-10-03,115435.2836498309,10922.175094470746,15459.892669597688,0,10,0.1568685017912764,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,10,56,27,12,1,1,0,4,1,5,3716.4725674989095
2018-10-04,115590.70624919023,26388.56302915195,698.1039075557063,0,10,0.1561371202377824,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,10,57,27,12,1,2,0,4,1,6,3716.4725674989095
2018-10-05,114267.93013328293,27093.335674107475,0.0,0,10,0.15598462297522947,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,10,58,27,12,1,2,0,4,1,6,3716.4725674989095
2018-10-08,113040.90982871428,27100.006053350444,0.0,0,10,0.1634376088090102,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,10,59,27,12,1,2,0,4,1,6,3716.4725674989095
2018-10-09,117541.44744075662,27106.67807484078,1949.8257353049253,0,10,0.18399909539059173,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,10,60,27,12,1,2,0,5,1,7,3716.4725674989095
2018-10-10,115115.66777488466,0.18378192943106356,18230.833264455214,0,10,0.15006801709896356,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,11,60,31,14,1,2,0,5,1,7,3716.4725674989095
2018-10-11,114195.62276306612,13288.252626919655,18086.649207,0,10,0.1483795927551107,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,11,61,31,14,1,3,1,5,3,9,3716.4725674989095
2018-10-15,116386.30388532563,18238.77709057821,29366.1433795122,0,10,0.14895438227062568,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,11,62,31,14,1,3,1,6,3,10,3716.4725674989095
2018-10-16,117277.3406532676,47616.64080151015,0.0,0,10,0.15322141429798303,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,11,63,31,14,0,3,1,6,2,10,3716.4725674989095
2018-10-17,116421.06317591702,47628.364018475484,0.0,0,10,0.15331246351040212,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,11,64,31,14,0,3,1,6,2,10,3716.4725674989095
2018-10-18,115407.9332486448,47640.090121696834,0.0,0,10,0.1496946484846861,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,11,65,31,14,1,3,1,6,2,10,3716.4725674989095
2018-10-19,118249.94347958942,47651.8191118848,0.0,0,10,0.14757571535763234,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,11,66,31,14,1,3,1,6,0,10,3716.4725674989095
2018-10-22,119994.67967939854,1.2094344992753845,16352.246334599258,0,10,0.15000198548878046,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,12,66,35,14,1,3,1,6,0,10,3716.4725674989095
2018-10-23,121928.27529306628,49.54496406628495,17808.246825000002,0,9,0.171660346623391,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,12,67,35,14,1,3,1,7,1,11,3716.4725674989095
2018-10-24,118245.99427687904,16357.49418787904,1504.323825,0,9,0.1630964339886391,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,12,68,35,14,1,3,1,7,1,11,3716.4725674989095
2018-10-25,118311.00940317381,17866.215592473814,8959.589542500002,0,9,0.15391665232053628,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,12,69,35,14,1,5,1,7,3,13,3716.4725674989095
2018-10-26,119560.5409361527,17870.614254752683,8959.589542500002,0,9,0.15130409964990338,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,12,70,35,14,1,5,1,7,3,13,3716.4725674989095
2018-10-29,118855.35333742757,26836.80939342757,0.0,0,9,0.14672254560122142,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,12,71,35,14,0,5,1,7,3,13,3716.4725674989095
2018-10-30,117949.50621076691,26843.416615900234,0.0,0,9,0.15602913985171096,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,12,72,35,14,0,5,1,7,3,13,3716.4725674989095
2018-10-31,119249.95694382279,0.3123939927071083,582.2401498301,0,10,0.15001095563017433,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,13,72,37,16,1,5,1,7,3,13,3716.4725674989095
2018-11-01,121299.75592840332,13.750665278314907,568.805263125,0,10,0.15221753629000104,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,13,73,37,16,1,5,1,7,1,13,3716.4725674989095
2018-11-05,121593.3724536729,582.6993536728879,0.0,0,10,0.15077086629030523,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,13,74,37,16,1,5,1,7,1,13,3716.4725674989095
2018-11-06,119136.52381425377,582.8428142537622,0.0,0,10,0.15168396241084492,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,13,75,37,16,1,5,1,7,1,13,3716.4725674989095
2018-11-07,118791.10441015463,582.9863101546315,0.0,0,10,0.15413262710970166,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,13,76,37,16,1,5,1,7,1,13,3716.4725674989095
2018-11-08,116883.67244138422,583.1298413841916,0.0,0,10,0.15617380698877556,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,13,77,37,16,1,5,1,7,0,13,3716.4725674989095
2018-11-09,115837.22946795114,583.2734079511405,3.3591599999999997,0,9,0.15713697559588183,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,13,78,37,16,1,5,1,8,1,14,3716.4725674989095
2018-11-12,114139.69078905672,0.013632806711325666,28410.27065625,0,9,0.15343358983130403,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,14,78,40,17,1,5,1,8,1,14,3716.4725674989095
2018-11-13,110356.5692194383,3.373623188300338,28407.31139625,0,9,0.15469260525899928,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,14,79,40,17,1,5,2,8,2,15,3716.4725674989095
2018-11-14,109852.07530663471,28417.27973163471,0.49987500000000007,0,9,0.15331549406771014,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,14,80,40,17,1,6,2,8,2,16,3716.4725674989095
2018-11-16,110640.29873936002,28424.67606436002,0.09997500000000001,0,9,0.1577503441229497,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,14,81,40,17,1,7,2,8,1,16,3716.4725674989095
2018-11-19,110324.90671922089,28431.774219220915,0.0,0,9,0.15797266925731854,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,14,82,40,17,1,8,2,8,1,16,3716.4725674989095
2018-11-21,108666.9941220337,28438.77412203369,0.0,0,9,0.1575690957345453,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,14,83,40,17,1,9,2,8,1,16,3716.4725674989095
2018-11-22,109392.14104822255,28445.77574822254,0.0,0,9,0.1618841594131843,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,14,84,40,17,1,10,2,8,1,16,3716.4725674989095
2018-11-23,107832.22940732734,0.5795691773464774,47096.87023814999,0,7,0.15001825417977277,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,15,84,46,18,1,11,2,8,1,16,3716.4725674989095
2018-11-26,106087.73678001727,0.5797118672779401,47119.14466814999,0,7,0.15031311708596715,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,15,85,46,18,1,11,3,8,2,17,3716.4725674989095
2018-11-27,106767.77757219496,47109.045342194964,22.27443,0,7,0.1530349359286012,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,15,86,46,18,1,11,3,8,1,17,3716.4725674989095
2018-11-28,106843.1727031229,47142.92350312288,0.0,0,7,0.1519472567995492,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,15,87,46,18,1,11,3,8,1,17,3716.4725674989095
2018-11-29,107890.30487838936,47154.530090889355,6.4483875,0,6,0.15350611548153448,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,15,88,46,18,1,11,3,9,2,18,3716.4725674989095
2018-11-30,108208.80472369773,47166.139536197734,6.4483875,0,6,0.15390050044932163,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,15,89,46,18,1,11,3,9,2,18,3716.4725674989095
2018-12-03,109947.98061484456,47184.20181484455,0.0,0,6,0.1644341251098799,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,15,90,46,18,1,11,3,9,2,18,3716.4725674989095
2018-12-04,108851.57016738148,0.599810181468042,18068.4529572,0,8,0.15006334933783844,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,16,90,48,19,1,11,3,9,2,18,3716.4725674989095
2018-12-05,109495.83001505474,0.5999578547347195,18068.4529572,0,8,0.15273458356999184,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,16,91,48,19,1,11,3,9,1,18,3716.4725674989095
2018-12-06,108440.37981588242,18073.50151588242,0.0,0,8,0.1515336937024752,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,16,92,48,19,1,11,3,9,1,18,3716.4725674989095
2018-12-07,106977.50751195564,18077.95121195563,0.0,0,8,0.1516257985183214,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,16,93,48,19,1,11,3,9,1,18,3716.4725674989095
2018-12-10,104768.36100354399,18082.402003544015,0.0,0,8,0.15197336149471125,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,16,94,48,19,1,11,3,9,1,18,3716.4725674989095
2018-12-11,107063.96389091728,18086.85389091729,0.0,0,8,0.15502493926817937,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,16,95,48,19,1,11,3,9,1,18,3716.4725674989095
2018-12-12,107319.11717434523,18091.306874345235,0.0,0,8,0.15665075564019676,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,16,96,48,19,1,11,3,9,1,18,3716.4725674989095
2018-12-13,108816.43687370738,0.4703113323819817,16852.736262375,0,8,0.15020190854961912,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,17,96,51,21,0,11,3,9,1,18,3716.4725674989095
2018-12-14,110526.44008949802,0.47042712303201417,16852.736262375,0,8,0.15896894522046123,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,17,97,51,21,0,11,3,9,1,18,3716.4725674989095
2018-12-17,109722.39224898496,16857.35594898499,0.0,0,8,0.1604046543212588,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,17,98,51,21,0,11,3,9,1,18,3716.4725674989095
2018-12-18,110592.96153001963,16861.506230019633,0.0,0,8,0.16874826428202883,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,17,99,51,21,1,11,3,9,1,18,3716.4725674989095
2018-12-19,109941.50533285347,16865.657532853467,0.0,0,8,0.16616678609857857,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,17,100,51,21,1,11,3,9,1,18,3716.4725674989095
2018-12-20,112265.79920773806,16869.80985773806,675.6310500000001,0,8,0.16795450914761184,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,17,101,51,21,1,11,4,9,2,19,3716.4725674989095
2018-12-21,110968.76015492504,16873.963204925036,675.6310500000001,0,8,0.16563275082409984,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,17,102,51,21,1,11,4,9,2,19,3716.4725674989095
2018-12-26,110892.4197596214,0.6133571714012368,33675.56920245,0,8,0.15024353184929437,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,18,102,54,23,1,11,4,9,1,19,3716.4725674989095
2018-12-27,111443.84871062994,0.6135081799368358,33675.56920245,0,8,0.15195455106697808,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,18,103,54,23,1,11,4,9,1,19,3716.4725674989095
2018-12-28,112962.40448681332,33684.4737868133,0.0,0,8,0.15393170921773222,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,18,104,54,23,1,11,4,9,1,19,3716.4725674989095
2019-01-02,114898.17400425964,33692.76690425962,0.0,0,8,0.1570782143094015,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,18,105,54,23,1,11,4,9,0,19,3716.4725674989095
2019-01-03,115123.05626347146,33701.06206347145,0.0,0,8,0.155853221607817,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,18,106,54,23,1,11,4,9,0,19,3716.4725674989095
2019-01-04,113697.87996495151,33709.35926495148,0.0,0,8,0.15904203671672842,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,18,107,54,23,1,11,4,9,0,19,3716.4725674989095
2019-01-07,110648.66330920253,33717.65850920252,0.0,0,8,0.157883168919828,1,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,18,108,54,23,1,11,4,9,0,19,3716.4725674989095
2019-01-08,109587.24238457385,0.04122184884255371,16080.927862725,0,9,0.15009147545002313,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,1,19,108,55,25,1,12,4,9,1,20,3716.4725674989095
2019-01-09,110001.66109472266,0.04123199766173875,16080.927862725,0,9,0.15071499680103806,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,19,109,55,25,1,12,4,9,0,20,3716.4725674989095
2019-01-10,110487.50422931378,16084.928229313784,0.0,0,9,0.15429476590056812,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,19,110,55,25,1,12,4,9,0,20,3716.4725674989095
2019-01-11,110793.62373864384,16088.888338643843,0.0,0,9,0.15573700649689756,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,19,111,55,25,0,12,4,9,0,20,3716.4725674989095
2019-01-14,112548.7597229528,16092.849422952819,0.0,0,9,0.15834441306922328,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,19,112,55,25,0,12,4,9,0,20,3716.4725674989095
2019-01-15,113370.42228248075,16096.81148248075,0.0,0,9,0.16073945596316294,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,19,113,55,25,0,12,4,9,0,20,3716.4725674989095
2019-01-16,115922.23291746774,16100.774517467738,0.0,0,9,0.17805428243169905,0,0.0002462,C07,10,15,7,0.15,0.2,0.2,0,19,114,55,25,0,12,4,9,0,20,3716.4725674989095
