date,equity,cash_free,cash_pending,state_cash_effective,n_tickers,max_concentration,out_of_range_9_11,ret_cdi,variant,buffer_k,regime_defensive_used,def_sell_25_cum,def_sell_50_cum,def_sell_100_cum,quarantine_size,quarantine_entries_cum,cost_total_cum,top_n_param,buffer_k_param,rebalance_cadence_param,target_pct_param,hard_max_pct_param,max_weight_cap_param,is_rebalance_day,n_rebalance_days_cum,n_non_rebalance_days_cum,out_of_target_band,n_rebalance_sells_cum,n_concentration_trims_cum
2024-07-11,511740.95101825846,511740.95101825846,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1493,0,0,1182,896
2024-07-12,511941.9116897233,511941.9116897233,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1494,0,0,1182,896
2024-07-15,512142.9512784439,512142.9512784439,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1495,0,0,1182,896
2024-07-16,512344.0698154109,512344.0698154109,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1496,0,0,1182,896
2024-07-17,512545.2673316274,512545.2673316274,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1497,0,0,1182,896
2024-07-18,512746.54385810846,512746.54385810846,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1498,0,0,1182,896
2024-07-19,512947.8994258815,512947.8994258815,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1499,0,0,1182,896
2024-07-22,513149.334065986,513149.334065986,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1500,0,0,1182,896
2024-07-23,513350.8478094736,513350.8478094736,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1501,0,0,1182,896
2024-07-24,513552.4406874084,513552.4406874084,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1502,0,0,1182,896
2024-07-25,513754.1127308663,513754.1127308663,0.0,1,0,0.0,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1503,0,0,1182,896
2024-07-26,513625.7063159276,0.0181159276260842,0.0,0,10,0.1500326156818182,0,0.0003927,C01,15,1,36,21,91,0,140,10868.652008197152,10,15,1,0.15,0.2,0.2,1,1504,0,0,1182,896
