date,variant,ticker,event,score,z_prev,sell_pct,sold_shares,proceeds_net,trade_cost,settle_dt,buffer_k,is_rebalance_day
2020-07-08,C01,T2TD34,concentration_trim,,,,302,746.8069350151411,0.186748420859,2020-07-09,15.0,1
2020-07-08,C01,NVDC34,rebalance_sell,,,1.0,1,1.137990664525,0.0002845688083333,2020-07-09,15.0,1
2020-07-08,C01,BHIA3,concentration_trim,,,,1,327.31815,0.0818499999999999,2020-07-10,15.0,1
2020-07-08,C01,A1PA34,rebalance_sell,,,1.0,1,69.8834987565,0.0174752435,2020-07-09,15.0,1
2020-07-09,C01,NVDC34,rebalance_sell,,,1.0,1,1.159597115728125,0.000289971771875,2020-07-10,15.0,1
2020-07-09,C01,BHIA3,concentration_trim,,,,5,1754.56125,0.43875,2020-07-13,15.0,1
2020-07-09,C01,C2ZR34,concentration_trim,,,,32,694.050156072,0.173555928,2020-07-10,15.0,1
2020-07-09,C01,LWSA3,concentration_trim,,,,33,387.075706875,0.096793125,2020-07-13,15.0,1
2020-07-10,C01,C2ZR34,rebalance_sell,,,1.0,1423,30524.48265108,7.633028920000001,2020-07-13,15.0,1
2020-07-10,C01,PTBL3,rebalance_sell,,,1.0,2,9.63759,0.00241,2020-07-14,15.0,1
2020-07-10,C01,LWSA3,concentration_trim,,,,35,422.606821875,0.105678125,2020-07-14,15.0,1
2020-07-13,C01,LWSA3,concentration_trim,,,,37,439.727540625,0.109959375,2020-07-15,15.0,1
2020-07-14,C01,JHSF3,concentration_trim,,,,92,896.77575,0.22425,2020-07-16,15.0,1
2020-07-14,C01,C2RW34,rebalance_sell,,,1.0,696,18133.717951780363,4.534563128727273,2020-07-15,15.0,1
2020-07-14,C01,BHIA3,concentration_trim,,,,1,354.91125,0.08875,2020-07-16,15.0,1
2020-07-15,C01,NVDC34,rebalance_sell,,,1.0,2,2.278882238224687,0.0005698630253124,2020-07-16,15.0,1
2020-07-15,C01,BHIA3,concentration_trim,,,,3,1106.72325,0.27675,2020-07-17,15.0,1
2020-07-15,C01,JHSF3,concentration_trim,,,,198,2080.459755,0.5202450000000001,2020-07-17,15.0,1
2020-07-15,C01,TSLA34,concentration_trim,,,,5,86.12179142287383,0.0215358318136718,2020-07-16,15.0,1
2020-07-16,C01,NVDC34,rebalance_sell,,,1.0,1,1.1305920479749998,0.0002827186916666,2020-07-17,15.0,1
2020-07-16,C01,BHIA3,concentration_trim,,,,3,1139.715,0.285,2020-07-20,15.0,1
2020-07-17,C01,BHIA3,concentration_trim,,,,2,788.6028,0.1972,2020-07-21,15.0,1
2020-07-20,C01,BHIA3,concentration_trim,,,,2,846.5883,0.2117,2020-07-22,15.0,1
2020-07-20,C01,NVDC34,rebalance_sell,,,1.0,1,1.1741676232320313,0.0002936153096354,2020-07-21,15.0,1
2020-07-22,C01,TSLA34,defensive_sell,6.0,-2.0066295544462416,1.0,1818,30817.07203241013,7.706194556741719,2020-07-23,15.0,1
2020-07-22,C01,BHIA3,concentration_trim,,,,3,1277.08065,0.31935,2020-07-24,15.0,1
2020-07-22,C01,LWSA3,concentration_trim,,,,127,1507.1131275,0.3768725,2020-07-24,15.0,1
2020-07-23,C01,T2TD34,rebalance_sell,,,1.0,13216,28960.20852553097,7.241862597032003,2020-07-24,15.0,1
2020-07-23,C01,TELB3,rebalance_sell,,,1.0,106,18846.32724,4.71276,2020-07-27,15.0,1
2020-07-24,C01,T2TD34,rebalance_sell,,,1.0,5,11.1061458792225,0.0027772307774999,2020-07-27,15.0,1
2020-07-24,C01,D1DG34,rebalance_sell,,,1.0,661,29235.76972027741,7.310770122600003,2020-07-27,15.0,1
2020-07-24,C01,JHSF3,concentration_trim,,,,42,385.043715,0.096285,2020-07-28,15.0,1
2020-07-24,C01,BPAC5,defensive_sell,6.0,-2.528263458970245,1.0,3,13.609096875,0.003403125,2020-07-28,15.0,1
2020-07-24,C01,C2ZR34,rebalance_sell,,,1.0,110,1935.4362699375004,0.4839800625000001,2020-07-27,15.0,1
2020-07-27,C01,D1DG34,rebalance_sell,,,1.0,1,45.562715172825,0.011393527175,2020-07-28,15.0,1
2020-07-27,C01,T2TD34,rebalance_sell,,,1.0,1,2.241874415244,0.000560608756,2020-07-28,15.0,1
2020-07-27,C01,TSLA34,rebalance_sell,,,1.0,1,16.6392359008125,0.0041608491875,2020-07-28,15.0,1
2020-07-27,C01,JHSF3,concentration_trim,,,,33,304.51385250000004,0.0761475,2020-07-29,15.0,1
2020-07-28,C01,T2TD34,rebalance_sell,,,1.0,1,2.1712950824894994,0.0005429595104999,2020-07-29,15.0,1
2020-07-28,C01,JHSF3,concentration_trim,,,,55,508.6228125,0.1271875,2020-07-30,15.0,1
2020-07-28,C01,LWSA3,concentration_trim,,,,12,130.16745,0.0325499999999999,2020-07-30,15.0,1
2020-07-29,C01,JHSF3,concentration_trim,,,,2,19.015245,0.004755,2020-07-31,15.0,1
2020-07-29,C01,LWSA3,concentration_trim,,,,58,660.454845,0.165155,2020-07-31,15.0,1
2020-07-29,C01,BHIA3,concentration_trim,,,,3,1206.8982,0.3017999999999999,2020-07-31,15.0,1
2020-07-29,C01,DIRR3,defensive_sell,4.0,-2.504493720461103,0.25,1385,7186.352962500001,1.7970375000000005,2020-07-31,15.0,1
2020-07-29,C01,DIRR3,rebalance_sell,,,1.0,4159,21579.8136975,5.396302500000001,2020-07-31,15.0,1
2020-07-29,C01,NVDC34,rebalance_sell,,,1.0,1,1.1202914664726562,0.0002801429023437,2020-07-30,15.0,1
2020-07-30,C01,JHSF3,concentration_trim,,,,13,124.1189625,0.0310375,2020-08-03,15.0,1
2020-07-30,C01,LWSA3,concentration_trim,,,,77,902.9841975,0.2258025,2020-08-03,15.0,1
2020-07-31,C01,NVDC34,rebalance_sell,,,1.0,2,2.300735860119687,0.0005753277969791,2020-08-03,15.0,1
2020-07-31,C01,LWSA3,concentration_trim,,,,74,885.9284625,0.2215375,2020-08-04,15.0,1
2020-08-03,C01,LWSA3,concentration_trim,,,,78,974.75625,0.24375,2020-08-05,15.0,1
2020-08-04,C01,LWSA3,concentration_trim,,,,112,1427.92293,0.35707,2020-08-06,15.0,1
2020-08-04,C01,BPAC11,concentration_trim,,,,25,544.86375,0.13625,2020-08-06,15.0,1
2020-08-04,C01,BHIA3,concentration_trim,,,,1,397.1007,0.0993,2020-08-06,15.0,1
2020-08-04,C01,T2TD34,rebalance_sell,,,1.0,1,2.56507009112025,0.00064142787975,2020-08-05,15.0,1
2020-08-04,C01,CAMB3,rebalance_sell,,,1.0,1,4.51887,0.00113,2020-08-06,15.0,1
2020-08-05,C01,KEPL3,defensive_sell,6.0,-5.702227382569378,1.0,2773,19364.56264875,4.842351250000001,2020-08-07,15.0,1
2020-08-05,C01,KEPL3,rebalance_sell,,,1.0,1,6.98325375,0.00174625,2020-08-07,15.0,1
2020-08-05,C01,PRIO3,rebalance_sell,,,1.0,1,8.6958255,0.0021745,2020-08-07,15.0,1
2020-08-05,C01,T2TD34,rebalance_sell,,,1.0,1,2.61618902919,0.0006542108099999,2020-08-06,15.0,1
2020-08-05,C01,LWSA3,concentration_trim,,,,60,797.500575,0.199425,2020-08-07,15.0,1
2020-08-06,C01,NVDC34,rebalance_sell,,,1.0,1,1.261491007760156,0.0003154516148437,2020-08-07,15.0,1
2020-08-06,C01,LWSA3,concentration_trim,,,,58,791.502075,0.197925,2020-08-10,15.0,1
2020-08-07,C01,LWSA3,concentration_trim,,,,31,425.36863125,0.10636875,2020-08-11,15.0,1
2020-08-07,C01,BPAC11,concentration_trim,,,,4,87.73806,0.02194,2020-08-11,15.0,1
2020-08-10,C01,BPAC11,concentration_trim,,,,20,444.2889,0.1110999999999999,2020-08-12,15.0,1
2020-08-10,C01,BPAC3,concentration_trim,,,,58,772.80175125,0.19324875,2020-08-12,15.0,1
2020-08-10,C01,LWSA3,concentration_trim,,,,8,109.89252,0.02748,2020-08-12,15.0,1
2020-08-11,C01,MNPR3,rebalance_sell,,,1.0,1,0.6018494999999999,0.0001505,2020-08-13,15.0,1
2020-08-12,C01,T2TD34,rebalance_sell,,,1.0,1,2.50888227558675,0.00062737741325,2020-08-13,15.0,1
2020-08-13,C01,MNPR3,rebalance_sell,,,1.0,3,1.6825792500000003,0.00042075,2020-08-17,15.0,1
2020-08-17,C01,LWSA3,concentration_trim,,,,124,1651.886925,0.4130749999999999,2020-08-19,15.0,1
2020-08-17,C01,MNPR3,rebalance_sell,,,1.0,2,1.163709,0.0002909999999999,2020-08-19,15.0,1
2020-08-17,C01,T2TD34,rebalance_sell,,,1.0,1,2.5871430974887497,0.00064694751125,2020-08-18,15.0,1
2020-08-19,C01,T2TD34,rebalance_sell,,,1.0,1,2.5470563826735004,0.0006369233265,2020-08-20,15.0,1
2020-08-19,C01,MNPR3,rebalance_sell,,,1.0,2,1.1417145,0.0002855,2020-08-21,15.0,1
2020-08-20,C01,MNPR3,rebalance_sell,,,1.0,2,1.1377155,0.0002845,2020-08-24,15.0,1
2020-08-21,C01,BPAC11,rebalance_sell,,,1.0,1337,27612.172730625,6.904769375,2020-08-25,15.0,1
2020-08-21,C01,T2TD34,rebalance_sell,,,1.0,1,2.588276161152,0.000647230848,2020-08-24,15.0,1
2020-08-24,C01,BHIA3,rebalance_sell,,,1.0,75,30517.36875,7.63125,2020-08-26,15.0,1
2020-08-24,C01,BPAC11,rebalance_sell,,,1.0,1,20.842288125,0.005211875,2020-08-26,15.0,1
2020-08-24,C01,MNPR3,rebalance_sell,,,1.0,2,1.1057235,0.0002765,2020-08-26,15.0,1
2020-08-25,C01,JHSF3,rebalance_sell,,,1.0,3376,26562.47771999999,6.64228,2020-08-27,15.0,1
2020-08-25,C01,LWSA3,concentration_trim,,,,116,1768.55775,0.44225,2020-08-27,15.0,1
2020-08-25,C01,EVEN3,rebalance_sell,,,1.0,2069,27655.6143675,6.915632500000001,2020-08-27,15.0,1
2020-08-26,C01,LWSA3,concentration_trim,,,,70,1122.1693875,0.2806125,2020-08-28,15.0,1
2020-08-26,C01,T2TD34,rebalance_sell,,,1.0,1,2.67776111232,0.0006696076799999,2020-08-27,15.0,1
2020-08-26,C01,JHSF3,rebalance_sell,,,1.0,4,29.432640000000003,0.00736,2020-08-28,15.0,1
2020-08-27,C01,T2TD34,rebalance_sell,,,1.0,3,7.95663222453,0.00198965547,2020-08-28,15.0,1
2020-08-28,C01,LWSA3,defensive_sell,5.0,-2.0756321776777686,0.5,990,14806.6974,3.7026,2020-09-01,15.0,1
2020-08-28,C01,NVDC34,rebalance_sell,,,1.0,1,1.4973403385998438,0.0003744286918229,2020-08-31,15.0,1
2020-08-28,C01,T2TD34,rebalance_sell,,,1.0,4,10.62038036097,0.00265575903,2020-08-31,15.0,1
2020-08-28,C01,INBR32,concentration_trim,,,,52,2244.1072329,0.5611671,2020-09-01,15.0,1
2020-08-28,C01,TSLA34,concentration_trim,,,,16,403.3208065845,0.1008554155,2020-08-31,15.0,1
2020-08-31,C01,EVEN3,rebalance_sell,,,1.0,2,25.9935,0.0065,2020-09-02,15.0,1
2020-08-31,C01,TSLA34,concentration_trim,,,,115,3265.253875734479,0.816517598333203,2020-09-01,15.0,1
2020-09-01,C01,T2TD34,rebalance_sell,,,1.0,3,8.080185692439002,0.002020551561,2020-09-02,15.0,1
2020-09-01,C01,MNPR3,rebalance_sell,,,1.0,1,0.56485875,0.00014125,2020-09-03,15.0,1
2020-09-01,C01,BPAC3,rebalance_sell,,,1.0,2503,28921.190394375,7.232105624999998,2020-09-03,15.0,1
2020-09-02,C01,BPAC3,rebalance_sell,,,1.0,5,57.848034375,0.014465625,2020-09-04,15.0,1
2020-09-03,C01,TELB3,rebalance_sell,,,1.0,200,28986.7515,7.248500000000001,2020-09-08,15.0,1
2020-09-03,C01,INBR32,concentration_trim,,,,18,773.6859301499999,0.1934698499999999,2020-09-08,15.0,1
2020-09-04,C01,NVDC34,defensive_sell,6.0,-4.024653777520526,1.0,17729,24632.492042323684,6.1596629263125,2020-09-08,15.0,1
2020-09-04,C01,AAPL34,defensive_sell,6.0,-3.7802135209823566,1.0,136,4345.8092504064,1.0867239936,2020-09-08,15.0,1
2020-09-04,C01,LWSA3,defensive_sell,5.0,-2.6958831750503696,0.5,934,14636.789887500005,3.6601125,2020-09-09,15.0,1
2020-09-04,C01,ORLY34,rebalance_sell,,,1.0,1,0.535177202436,0.0001338277575483,2020-09-08,15.0,1
2020-09-08,C01,T2TD34,rebalance_sell,,,1.0,1,2.2552353321795,0.0005639498205,2020-09-09,15.0,1
2020-09-09,C01,TSLA34,rebalance_sell,,,1.0,3,60.677406285142496,0.0151731448574999,2020-09-10,15.0,1
2020-09-09,C01,NVDC34,rebalance_sell,,,1.0,1,1.4042325207499995,0.0003511459166666,2020-09-10,15.0,1
2020-09-09,C01,TSLA34,defensive_sell,6.0,-3.9082742308278817,1.0,1479,29913.961298575254,7.4803604147475,2020-09-10,15.0,1
2020-09-09,C01,AAPL34,rebalance_sell,,,1.0,1,31.0961024304,0.0077759696,2020-09-10,15.0,1
2020-09-10,C01,KEPL3,rebalance_sell,,,1.0,2,13.66318335,0.00341665,2020-09-14,15.0,1
2020-09-10,C01,ORLY34,rebalance_sell,,,1.0,2,1.068176037084,0.0002671107869677,2020-09-11,15.0,1
2020-09-11,C01,KEPL3,rebalance_sell,,,1.0,1,6.99825,0.00175,2020-09-15,15.0,1
2020-09-11,C01,ORLY34,rebalance_sell,,,1.0,2,1.078746360939,0.0002697540287419,2020-09-14,15.0,1
2020-09-11,C01,FDXB34,concentration_trim,,,,1,1230.0806689335,0.3075970665,2020-09-14,15.0,1
2020-09-11,C01,RSUL4,concentration_trim,,,,7,136.465875,0.034125,2020-09-15,15.0,1
2020-09-14,C01,LWSA3,concentration_trim,,,,70,1067.75799375,0.26700625,2020-09-16,15.0,1
2020-09-14,C01,ORLY34,rebalance_sell,,,1.0,1,0.544653836298,0.0001361975084516,2020-09-15,15.0,1
2020-09-14,C01,NVDC34,rebalance_sell,,,1.0,1,1.4205211242474998,0.0003552190858333,2020-09-15,15.0,1
2020-09-15,C01,LUXM4,rebalance_sell,,,1.0,1,5.79355125,0.00144875,2020-09-17,15.0,1
2020-09-16,C01,NVDC34,rebalance_sell,,,1.0,3,4.107796006696875,0.001027205803125,2020-09-17,15.0,1
2020-09-16,C01,FDXB34,concentration_trim,,,,1,1314.54724101,0.32871899,2020-09-17,15.0,1
2020-09-17,C01,USIM3,rebalance_sell,,,1.0,3,35.151210000000006,0.00879,2020-09-21,15.0,1
2020-09-18,C01,INBR32,rebalance_sell,,,1.0,690,25082.127900000007,6.272100000000001,2020-09-22,15.0,1
2020-09-18,C01,NVDC34,rebalance_sell,,,1.0,1,1.3427363128131249,0.0003357680202083,2020-09-21,15.0,1
2020-09-18,C01,USIM5,concentration_trim,,,,48,525.94848,0.13152,2020-09-22,15.0,1
2020-09-21,C01,UPSS34,concentration_trim,,,,20,1095.739296675,0.274003325,2020-09-22,15.0,1
2020-09-21,C01,USIM5,rebalance_sell,,,1.0,2560,27897.024000000005,6.976000000000001,2020-09-23,15.0,1
2020-09-21,C01,INBR32,rebalance_sell,,,1.0,2,68.51626665,0.01713335,2020-09-23,15.0,1
2020-09-21,C01,TASA3,rebalance_sell,,,1.0,1,7.343663625,0.001836375,2020-09-23,15.0,1
2020-09-23,C01,FDXB34,concentration_trim,,,,1,1334.9843324595,0.3338295405,2020-09-24,15.0,1
2020-09-23,C01,LWSA3,concentration_trim,,,,2,29.10772125,0.00727875,2020-09-25,15.0,1
2020-09-24,C01,FCXO34,rebalance_sell,,,1.0,651,18589.676062839,4.648581161,2020-09-25,15.0,1
2020-09-24,C01,LWSA3,rebalance_sell,,,1.0,1907,27554.027270625003,6.890229375000001,2020-09-28,15.0,1
2020-09-24,C01,NVDC34,rebalance_sell,,,1.0,2,2.865768678675,0.000716621325,2020-09-25,15.0,1
2020-09-24,C01,UPSS34,concentration_trim,,,,10,558.4280293321875,0.1396419178125,2020-09-25,15.0,1
2020-09-25,C01,LWSA3,rebalance_sell,,,1.0,2,28.56785625,0.00714375,2020-09-29,15.0,1
2020-09-25,C01,TSLA34,concentration_trim,,,,62,1464.086530963969,0.36611316103125,2020-09-28,15.0,1
2020-09-25,C01,UPSS34,concentration_trim,,,,10,577.8181368431251,0.144490656875,2020-09-28,15.0,1
2020-09-28,C01,UPSS34,concentration_trim,,,,2,117.900719949375,0.029482550625,2020-09-29,15.0,1
2020-09-28,C01,TSLA34,concentration_trim,,,,25,612.539264390625,0.153173109375,2020-09-29,15.0,1
2020-09-28,C01,FCXO34,rebalance_sell,,,1.0,1,29.597338815,0.007401185,2020-09-29,15.0,1
2020-09-28,C01,NVDC34,rebalance_sell,,,1.0,2,3.033029178093749,0.0007584469062499,2020-09-29,15.0,1
2020-09-28,C01,RNEW3,rebalance_sell,,,1.0,1,1.16310915,0.00029085,2020-09-30,15.0,1
2020-09-29,C01,UPSS34,concentration_trim,,,,4,238.06466895,0.05953105,2020-09-30,15.0,1
2020-09-29,C01,NVDC34,rebalance_sell,,,1.0,1,1.5571572166824998,0.0003893866508333,2020-09-30,15.0,1
2020-09-29,C01,TASA3,rebalance_sell,,,1.0,1,7.143713625,0.001786375,2020-10-01,15.0,1
2020-09-29,C01,TSLA34,rebalance_sell,,,1.0,1179,29086.011870202125,7.273321297875,2020-09-30,15.0,1
2020-09-29,C01,USIM5,rebalance_sell,,,1.0,5,49.2376875,0.0123124999999999,2020-10-01,15.0,1
2020-09-30,C01,USIM5,rebalance_sell,,,1.0,1,10.0274925,0.0025074999999999,2020-10-02,15.0,1
2020-09-30,C01,CSNA3,rebalance_sell,,,1.0,1112,18343.413,4.587,2020-10-02,15.0,1
2020-09-30,C01,TSLA34,rebalance_sell,,,1.0,1,25.201157957231956,0.0063018649555468,2020-10-01,15.0,1
2020-10-01,C01,NVDC34,rebalance_sell,,,1.0,3,4.801399315633593,0.0012006499914062,2020-10-02,15.0,1
2020-10-01,C01,RSUL4,rebalance_sell,,,1.0,1482,28891.77525,7.224750000000001,2020-10-05,15.0,1
2020-10-01,C01,MTSA4,concentration_trim,,,,9,252.2069325,0.0630675,2020-10-05,15.0,1
2020-10-01,C01,UPSS34,concentration_trim,,,,2,118.24960083234376,0.02956979265625,2020-10-02,15.0,1
2020-10-05,C01,I1RP34,concentration_trim,,,,1,357.21227809912506,0.089325400875,2020-10-06,15.0,1
2020-10-05,C01,C1HR34,rebalance_sell,,,1.0,2,58.536322260000006,0.01463774,2020-10-06,15.0,1
2020-10-05,C01,LUXM4,rebalance_sell,,,1.0,1,6.37340625,0.00159375,2020-10-07,15.0,1
2020-10-05,C01,NVDC34,rebalance_sell,,,1.0,1,1.5997231098398437,0.0004000307851562,2020-10-06,15.0,1
2020-10-05,C01,DEEC34,concentration_trim,,,,1,42.5814221158,0.0106480175333333,2020-10-06,15.0,1
2020-10-06,C01,LUXM4,rebalance_sell,,,1.0,1,6.435890625,0.001609375,2020-10-08,15.0,1
2020-10-06,C01,NVDC34,rebalance_sell,,,1.0,3,4.738336885183593,0.0011848804414062,2020-10-07,15.0,1
2020-10-07,C01,NVDC34,rebalance_sell,,,1.0,2,3.258499138175,0.0008148284916666,2020-10-08,15.0,1
2020-10-08,C01,MTSA4,rebalance_sell,,,1.0,1050,28143.462374999992,7.037625,2020-10-13,15.0,1
2020-10-08,C01,Q1UA34,concentration_trim,,,,10,276.2475875,0.0690791666666666,2020-10-09,15.0,1
2020-10-09,C01,MTSA4,rebalance_sell,,,1.0,2,53.78655,0.01345,2020-10-14,15.0,1
2020-10-09,C01,DEEC34,concentration_trim,,,,1,43.34526207472501,0.010839025275,2020-10-13,15.0,1
2020-10-09,C01,MOSC34,rebalance_sell,,,1.0,4,72.76820539949999,0.0181966005,2020-10-13,15.0,1
2020-10-13,C01,DEEC34,concentration_trim,,,,5,220.79265436675,0.0552119665833333,2020-10-14,15.0,1
2020-10-13,C01,MTSA4,rebalance_sell,,,1.0,1,27.1932,0.0068,2020-10-15,15.0,1
2020-10-13,C01,NVDC34,rebalance_sell,,,1.0,4,6.630806797938124,0.0016581162285416,2020-10-14,15.0,1
2020-10-14,C01,T2TD34,rebalance_sell,,,1.0,1,3.640012069425,0.0009102305749999,2020-10-15,15.0,1
2020-10-14,C01,Q1UA34,concentration_trim,,,,18,507.79604424375,0.12698075625,2020-10-15,15.0,1
2020-10-15,C01,NVDC34,rebalance_sell,,,1.0,1,1.6344305401875,0.0004087098125,2020-10-16,15.0,1
2020-10-15,C01,T2TD34,rebalance_sell,,,1.0,1,3.369533577957,0.000842594043,2020-10-16,15.0,1
2020-10-15,C01,E2NP34,concentration_trim,,,,24,596.85575226912,0.14925125088,2020-10-16,15.0,1
2020-10-15,C01,FDXB34,concentration_trim,,,,1,1584.2721249270005,0.3961670730000001,2020-10-16,15.0,1
2020-10-15,C01,Q1UA34,concentration_trim,,,,10,290.3834359875,0.0726140125,2020-10-16,15.0,1
2020-10-19,C01,AVGO34,rebalance_sell,,,1.0,2,6.013285648377856,0.0015036973364285,2020-10-20,15.0,1
2020-10-20,C01,I1RP34,rebalance_sell,,,1.0,83,29818.576476753748,7.456508246249999,2020-10-21,15.0,1
2020-10-20,C01,E2NP34,concentration_trim,,,,47,1218.7053330786002,0.3047525214,2020-10-21,15.0,1
2020-10-20,C01,Q1UA34,concentration_trim,,,,10,293.2202766,0.0733234,2020-10-21,15.0,1
2020-10-21,C01,AVGO34,rebalance_sell,,,1.0,2,5.95194944055,0.00148835945,2020-10-22,15.0,1
2020-10-21,C01,I1RP34,rebalance_sell,,,1.0,1,360.78444233475,0.09021866525,2020-10-22,15.0,1
2020-10-21,C01,Q1UA34,concentration_trim,,,,6,172.37136738225,0.0431036177499999,2020-10-22,15.0,1
2020-10-22,C01,DEEC34,concentration_trim,,,,10,440.64453132,0.11018868,2020-10-23,15.0,1
2020-10-22,C01,E2NP34,rebalance_sell,,,1.0,3,69.2843209884,0.0173254116,2020-10-23,15.0,1
2020-10-22,C01,E2NP34,defensive_sell,6.0,-2.962412833882313,1.0,1345,31062.470576466,7.767559533999999,2020-10-23,15.0,1
2020-10-22,C01,AVGO34,rebalance_sell,,,1.0,1,2.976614717378572,0.0007443397642857,2020-10-23,15.0,1
2020-10-23,C01,T2TD34,rebalance_sell,,,1.0,1,3.47806518627,0.00086973373,2020-10-26,15.0,1
2020-10-23,C01,CSNA3,concentration_trim,,,,20,429.29265,0.10735,2020-10-27,15.0,1
2020-10-26,C01,AVGO34,rebalance_sell,,,1.0,1,2.9206006843885715,0.0007303327542857,2020-10-27,15.0,1
2020-10-26,C01,C1PR34,rebalance_sell,,,1.0,236,18602.795986038,4.651861962000001,2020-10-27,15.0,1
2020-10-26,C01,CSNA3,concentration_trim,,,,4,84.89877,0.02123,2020-10-28,15.0,1
2020-10-26,C01,Q1UA34,concentration_trim,,,,8,229.535529768,0.0573982319999999,2020-10-27,15.0,1
2020-10-27,C01,T2TD34,rebalance_sell,,,1.0,1,3.464065743006,0.000866232994,2020-10-28,15.0,1
2020-10-27,C01,CSNA3,concentration_trim,,,,14,300.36489,0.07511,2020-10-29,15.0,1
2020-10-27,C01,TPRY34,concentration_trim,,,,4,483.893884278,0.121003722,2020-10-28,15.0,1
2020-10-28,C01,C1PR34,rebalance_sell,,,1.0,1,77.70610299140624,0.01943138359375,2020-10-29,15.0,1
2020-10-28,C01,NVDC34,rebalance_sell,,,1.0,1,1.5076287798046872,0.0003770014453124,2020-10-29,15.0,1
2020-10-28,C01,TPRY34,concentration_trim,,,,7,854.90324574375,0.2137792562499999,2020-10-29,15.0,1
2020-10-29,C01,Q1UA34,concentration_trim,,,,36,1086.3091488015,0.2716451985,2020-10-30,15.0,1
2020-10-29,C01,TPRY34,concentration_trim,,,,8,1050.826979562,0.262772438,2020-10-30,15.0,1
2020-10-29,C01,UPSS34,rebalance_sell,,,1.0,492,28673.637943963506,7.170202036500001,2020-10-30,15.0,1
2020-10-30,C01,T2TD34,rebalance_sell,,,1.0,1,3.2686187509725007,0.0008173590275,2020-11-03,15.0,1
2020-10-30,C01,UPSS34,rebalance_sell,,,1.0,2,113.3225995156875,0.0283377343125,2020-11-03,15.0,1
2020-10-30,C01,RSUL3,rebalance_sell,,,1.0,19,1.899525,0.000475,2020-11-04,15.0,1
2020-10-30,C01,Q1UA34,concentration_trim,,,,7,210.141977868375,0.052548631625,2020-11-03,15.0,1
2020-11-03,C01,Q1UA34,concentration_trim,,,,8,255.28092381,0.0638361899999999,2020-11-04,15.0,1
2020-11-03,C01,V1MC34,rebalance_sell,,,1.0,1,14.2353622695,0.0035597305,2020-11-04,15.0,1
2020-11-03,C01,RSUL3,rebalance_sell,,,1.0,2,0.19995,5e-05,2020-11-05,15.0,1
2020-11-03,C01,AVGO34,rebalance_sell,,,1.0,1,2.8745919151714285,0.0007188276857142,2020-11-04,15.0,1
2020-11-04,C01,BOBR3,rebalance_sell,,,1.0,6,5.9985,0.0015,2020-11-06,15.0,1
2020-11-04,C01,E2NP34,rebalance_sell,,,1.0,933,22556.57253328836,5.64055327164,2020-11-05,15.0,1
2020-11-04,C01,RSUL3,rebalance_sell,,,1.0,1,0.099975,2.5e-05,2020-11-06,15.0,1
2020-11-04,C01,CSNA3,concentration_trim,,,,17,364.38888,0.09112,2020-11-06,15.0,1
2020-11-04,C01,TPRY34,concentration_trim,,,,5,678.45978264,0.1696573599999999,2020-11-05,15.0,1
2020-11-05,C01,TXRX4,rebalance_sell,,,1.0,1,2.819295,0.000705,2020-11-09,15.0,1
2020-11-05,C01,TPRY34,concentration_trim,,,,2,274.82508454800006,0.068723452,2020-11-06,15.0,1
2020-11-05,C01,RSUL3,rebalance_sell,,,1.0,4,0.3999,0.0001,2020-11-09,15.0,1
2020-11-06,C01,RSUL3,rebalance_sell,,,1.0,1,0.099975,2.5e-05,2020-11-10,15.0,1
2020-11-06,C01,SNSY6,rebalance_sell,,,1.0,1,11.5071225,0.0028775,2020-11-10,15.0,1
2020-11-06,C01,DEEC34,concentration_trim,,,,20,912.9524594779998,0.2282951886666666,2020-11-09,15.0,1
2020-11-09,C01,A1ES34,rebalance_sell,,,1.0,2,221.4758911815,0.0553828184999999,2020-11-10,15.0,1
2020-11-09,C01,A1LG34,rebalance_sell,,,1.0,29,18261.872762906813,4.5666098431875,2020-11-10,15.0,1
2020-11-09,C01,LUXM4,concentration_trim,,,,154,1189.1678337,0.2973663,2020-11-11,15.0,1
2020-11-09,C01,Q1UA34,concentration_trim,,,,5,144.09926992406247,0.0360338259374999,2020-11-10,15.0,1
2020-11-10,C01,TPRY34,concentration_trim,,,,12,1674.8963712,0.4188288,2020-11-11,15.0,1
2020-11-10,C01,E2NP34,rebalance_sell,,,1.0,1,23.48934795456,0.00587380544,2020-11-11,15.0,1
2020-11-10,C01,Q1UA34,concentration_trim,,,,19,565.9127690959999,0.1415135706666666,2020-11-11,15.0,1
2020-11-10,C01,A1LG34,rebalance_sell,,,1.0,1,623.147342208,0.155825792,2020-11-11,15.0,1
2020-11-10,C01,FDXB34,defensive_sell,6.0,-4.4288929692899535,1.0,20,28695.48417504,7.175664959999999,2020-11-11,15.0,1
2020-11-10,C01,DEEC34,rebalance_sell,,,1.0,693,31493.9944397232,7.875467476800001,2020-11-11,15.0,1
2020-11-11,C01,BOBR3,rebalance_sell,,,1.0,2,1.9995,0.0005,2020-11-13,15.0,1
2020-11-11,C01,Q1UA34,rebalance_sell,,,1.0,1042,31673.315137805,7.920308861666668,2020-11-12,15.0,1
2020-11-11,C01,T2TD34,rebalance_sell,,,1.0,1,4.00749795498,0.00100212502,2020-11-12,15.0,1
2020-11-12,C01,DEEC34,rebalance_sell,,,1.0,1,44.70832992255,0.01117987745,2020-11-13,15.0,1
